Datetime,Username,Text,Location,Cleaned_Tweets
2023-03-03 05:11:04+00:00,FxndTaha,"4. Need to be viewed through a conservative Asian lense. 
5. The setup, before the character growth arc is sometimes a little unbelievable.
6. Is P'Of Award Hungry after winning so many for ATOTS. This feels like LGBT award bid.
Rating:
Story: 7/10.
♥ : 10/10
#MoonlightChicken",Kampung Chumphon,need viewed conservative asian lense setup character growth arc sometimes little unbelievable pof award hungry winning many atots feel like lgbt award bid rating story
2023-03-03 11:38:37+00:00,uvnanthinikumar,🫠🫠🫠🫠🫠🫠🫠🫠🫠 hungry hungry hungry and bored bored bored,,hungry hungry hungry bored bored bored
2023-03-03 14:03:57+00:00,fadzilharith3,I haven't seen an old friend for a long time so tonight I went to an old friend's shop in Kg Bharu.  I didn't know what to eat really but I was hungry so he finally made a special menu for me. Nah! 'Nasi Goreng England' he said.  hahaha siot je. Looks delicious. Bismillah. https://t.co/1BdJw0iVx8,Kuala Lumpur Federal Territory,seen old friend long time tonight went old friend shop kg bharu know eat really hungry finally made special menu nah nasi goreng england said hahaha siot je look delicious bismillah
2023-03-03 16:41:52+00:00,AlannaEloa,Can go to Mamak restaurant 24 hours open or 7 stars hotel to eat first pending loan money or not in Malaysia for me? Seriously I'm hungry and thirsty,,go mamak restaurant hour open star hotel eat first pending loan money malaysia seriously hungry thirsty
2023-03-04 04:53:56+00:00,AlannaEloa,"There are always many bodies they brought snacks or bread, sandwich to me everywhere so I never feel hungry at all. They had the barbeques sponsored by locals, middle east also have, Koreans now go and ask them",,always many body brought snack bread sandwich everywhere never feel hungry barbeque sponsored local middle east also korean go ask
2023-03-04 05:41:05+00:00,hasminkartini,Skipped breakfast and still not hungry for lunch. What's good on Saturday's like this?,Kuala Lumpur,skipped breakfast still hungry lunch good saturday like
2023-03-05 02:09:32+00:00,AlannaEloa,"Americans please put RM300 inside the fridge &amp; frozen parts for the hungry kids at my 7 stars hotel kitchen. You can liaise with Alvin or you can't be independent this Country big problems I should face it too? The other day I washed your bloody pads, pumped your urine, sweeped",,american please put rm inside fridge amp frozen part hungry kid star hotel kitchen liaise alvin independent country big problem face day washed bloody pad pumped urine sweeped
2023-03-05 02:30:30+00:00,AlannaEloa,I am hungry living in Malaysia but can't go anywhere,,hungry living malaysia go anywhere
2023-03-05 02:40:51+00:00,AlannaEloa,"Please bank in money to the kids I gave you their numbers maximum 1 hour from now, international transaction I do respect your time. They are hungry too.",,please bank money kid gave number maximum hour international transaction respect time hungry
2023-03-06 01:20:44+00:00,AlannaEloa,Thanks Australia 🦘. Now here I am hungry always. 😈 https://t.co/mU5KKXlH4Q,,thanks australia hungry always
2023-03-06 01:48:42+00:00,AlannaEloa,"I am superb Hot 🔥😅 you please ask my Wilson 🤣 Hey Wilson, what are you doing in there  , Sydney Australia. You know or not I am always hungry and skin damaging so bad 😔💔😢 this RM5k lead me towards graveyard https://t.co/RwM6avNKPF",,superb hot please ask wilson hey wilson sydney australia know always hungry skin damaging bad rmk lead towards graveyard
2023-03-06 05:57:52+00:00,nekosxfx_,@berserkerh3aler hello? sir? who isn't hungry from you? Some are craving to have you hshshs https://t.co/fdgSN4wpGq,Celestia,hello sir hungry craving hshshs
2023-03-07 23:38:48+00:00,KakakResume,"Mommy with 3 kids in me thinking she is just hungry, tired and sleepy. 😂","Seremban, Negeri Sembilan",mommy kid thinking hungry tired sleepy
2023-03-08 13:08:59+00:00,DonKl19,@meet_lovelyn No love for hungry stomach aswear,Kuala Lumpur Federal Territory,love hungry stomach aswear
2023-03-09 00:36:36+00:00,JeannaAdele,Dinner with JA love booster.....you won't feel hungry quickly eventhough you skip your lunch during your working time. https://t.co/hgMR5k61xT,"Kuala Lumpur & Taiping, Perak",dinner ja love boosteryou feel hungry quickly eventhough skip lunch working time
2023-03-09 07:11:43+00:00,Khatren_07,"@lesdiana_p Shaking already, super hungry 🤭🤭",quezon city,shaking already super hungry
2023-03-09 13:32:57+00:00,AlannaEloa,"If you ask Malaysians' are hungry for these sperms extraction, if you have eggs could frozen and donate them because they have nothing",,ask malaysian hungry sperm extraction egg could frozen donate nothing
2023-03-10 04:07:48+00:00,stormyandstarry,I'm seriously hungry,"Langkawi, Kedah",seriously hungry
2023-03-11 09:29:58+00:00,AlannaEloa,Off to bus station now. So hungry hopefully my friend can lend me cash money. In Malacca only Ayu did,,bus station hungry hopefully friend lend cash money malacca ayu
2023-03-11 11:45:21+00:00,NhananNLI,How can you not love themmmmmmm. Feeling hungry suddenly,,love themmmmmmm feeling hungry suddenly
2023-03-12 11:37:14+00:00,mizahlazizah,"Accidentally got myself 2 luncheon dates today. The ending was?

By 3pm nobody shows up. Hungry me cooked and ate at home alone.

The end.",malaysia,accidentally got luncheon date today ending pm nobody show hungry cooked ate home alone end
2023-03-13 08:41:19+00:00,missbutton_,I was so hungry but cannot swallow anything,"Kuala Lumpur Federal Territory, Malaysia",hungry swallow anything
2023-03-13 09:43:32+00:00,dettol_sprayz,"Note to self. Jangan response to any post/dm/pm/emails/WA/Telegram/Linkedin/Insta/FB when you are hungry, tired, penat or in a rush. You might spew out unwanted  feedback or reply to other party. Bridge has been burnt today.",Dettol Manufacturing Factory,note self jangan response postdmpmemailswatelegramlinkedininstafb hungry tired penat rush might spew unwanted feedback reply party bridge burnt today
2023-03-14 14:13:17+00:00,hasminkartini,Locking myself in the bedroom because I is suddenly hungry.,Kuala Lumpur,locking bedroom suddenly hungry
2023-03-16 02:22:34+00:00,bobyap7,@cb_doge @elonmusk Every body looses when there is war but some politicians and money power hungry will take advantage of it and make even more money at everyone's expense. Sometimes unavoidable as meet a madam like Hitler. Putin?Peace n tranquility? https://t.co/kQ2R7DAtmb,,every body loos war politician money power hungry take advantage make even money everyone expense sometimes unavoidable meet madam like hitler putinpeace n tranquility
2023-03-16 05:06:47+00:00,ArthiraNurul,"We are proud to announce COFFEELIND is now officially open at Ksixteen Food Parq,Sg Buloh. We are happy to their strategic partner and wish we both can thrives in this hungry economy. Wish us luck 💚 https://t.co/MeLFogNTEG","Kuala Lumpur City, Kuala Lumpu",proud announce coffeelind officially open ksixteen food parqsg buloh happy strategic partner wish thrives hungry economy wish u luck
2023-03-16 14:31:59+00:00,asyrafmalekk,My batman dp is the embodiment of my will to learn. Just putting it up there to remind myself I’m a hungry man all over again looking for a purpose. And I found one.,kuala lumpur,batman dp embodiment learn putting remind hungry man looking purpose found one
2023-03-17 04:08:43+00:00,AnaqiRen,"@cordelll Ay cuh it's fun for a while now u just a downbad, horny ass, hungry ass, unemployed ass, no shower for the whole week ass bro...get yourself some bitches man https://t.co/dZRkVooESR",Krypton ,ay cuh fun downbad horny as hungry as unemployed as shower whole week as broget bitch man
2023-03-18 19:50:12+00:00,xxmeaaa,"wake up, feed sofea and now im hungry.","Sabah, Malaysia",wake feed sofea hungry
2023-03-19 04:59:45+00:00,AlannaEloa,These Malays people are hungry to hire westerners for their big tummies and for their kids future,,malay people hungry hire westerner big tummy kid future
2023-03-19 05:58:29+00:00,AlannaEloa,"Truly Hell facing, living liaising with Malaysia and Malaysians, don't know anything in their brains except desperate and hungry for me to work for their private parts.",,truly hell facing living liaising malaysia malaysian know anything brain except desperate hungry work private part
2023-03-19 11:57:36+00:00,AlannaEloa,"Hungry, no money to buy healthy foods and fresh Milk",,hungry money buy healthy food fresh milk
2023-03-19 16:27:03+00:00,mannahcmy,"Oh give thanks to the LORD, for his steadfast love endures forever! Let’s thank the LORD for his wondrous works to the children of man! For he satisfies the hungry soul with good things. https://t.co/kRAcp2XB81",,oh give thanks lord steadfast love endures forever let u thank lord wondrous work child man satisfies hungry soul good thing
2023-03-19 16:43:47+00:00,shammyzzz,why am I hungry at this ungodly hour astaga,KUL-BKI,hungry ungodly hour astaga
2023-03-20 01:12:33+00:00,bobyap7,@Angelmom337 God has shielded my day every day in prayer . He keeps away evil from me. Hungry wolves and roaring lions waiting for weakness and someone to devour. He gives me strength to face another day though in challenges I feel like snuggling up in bed. https://t.co/ICBqqyWxYX,,god shielded day every day prayer keep away evil hungry wolf roaring lion waiting weakness someone devour give strength face another day though challenge feel like snuggling bed
2023-03-20 12:12:27+00:00,anyatames,"I wanna eat something, I haven't eaten anything since morning. I feel hungry but I don't feel the need to eat hm","Dublin City, Ireland",want eat something eaten anything since morning feel hungry feel need eat hm
2023-03-21 04:58:49+00:00,AlannaEloa,I have packed my lunch for backpack. Yesterday they cooked fish the whole villagers. Because seafood and chicken add more itchiness by the way. But forgot to keep inside my backpack. Let's search around if anyone can give me meals. Hungry now,,packed lunch backpack yesterday cooked fish whole villager seafood chicken add itchiness way forgot keep inside backpack let u search around anyone give meal hungry
2023-03-21 08:09:52+00:00,reeanazulkefli,I’m hungry but hmph I don’t know what to eat,"Bandar Klang, Selangor",hungry hmph know eat
2023-03-21 09:13:06+00:00,___yingg,Breastfeeding &amp; pumping makes me hungry 24 hours but all I can eat is Hup Seng &amp; milo :(,,breastfeeding amp pumping make hungry hour eat hup seng amp milo
2023-03-22 04:46:01+00:00,_Ereshkigal666,"The people of this country are tired,hungry and overworked. Fuck capitalism and fuck this government.",Malaysia,people country tiredhungry overworked fuck capitalism fuck government
2023-03-22 09:31:30+00:00,ZackAvaricious,HAPPY MUSLIM HUNGRY MONTH!!!,Flat Earth,happy muslim hungry month
2023-03-23 04:30:20+00:00,hiduphijau,"First day of Ramadhan update: 

So far ngantuk je lebih. 

Not hungry or tired yet. 

Issa fine so far 😎",,first day ramadhan update far ngantuk je lebih hungry tired yet issa fine far
2023-03-23 07:29:30+00:00,faizalhamssin,"Sending my love to the bazaar traders who are honest, prioritizing quality over easy money, as they genuinely strive to make their customers happy during buka puasa.

It’s so easy to make easy money scamming hungry customers &amp; selling subpar items. But you chose to be honest.","Kuala Lumpur, Malaysia",sending love bazaar trader honest prioritizing quality easy money genuinely strive make customer happy buka puasa easy make easy money scamming hungry customer amp selling subpar item chose honest
2023-03-23 14:09:50+00:00,kambai_recs,"Ramadan is not only by fasting, we need to feed the hungry, help the needy, guard our tongue, not judge others and forgive. That is the spirit of Ramadan. Wishing you a blessed Ramadan. https://t.co/D0Aw5mrSIp","Kota Kinabalu, Sabah",ramadan fasting need feed hungry help needy guard tongue judge others forgive spirit ramadan wishing blessed ramadan
2023-03-24 04:00:26+00:00,na_dra_gon,"Time puasa ni laaa tiba2 my mind brings up the taste of pizza, keropok lekor etc when I know for a fact I am currently NOT hungry. I am just stressed out and my mind is just helping me to try and cope. I’m stronger this time and in control. These cravings will past.","Subang Jaya, Malaysia",time puasa ni laaa tiba mind brings taste pizza keropok lekor etc know fact currently hungry stressed mind helping try cope stronger time control craving past
2023-03-25 06:23:52+00:00,Catheliadarcia,"I am not hungry or thirsty
I am just sleepy","Kuala Terengganu, Terengganu",hungry thirsty sleepy
2023-03-25 19:25:34+00:00,ChibieHere,"if you feel like getting angry, 
try going to eat first.
 Sometimes I'm really hungry. 😄😬","Ampang, Wilayah Persekutuan Ku",feel like getting angry try going eat first sometimes really hungry
2023-03-26 01:37:26+00:00,amrimatahari,@WhatDeSyak And tea time everybody hungry,Kuala Lumpur,tea time everybody hungry
2023-03-26 11:24:58+00:00,kodymorale,deal breaker of the year is when i go to a restaurant i usually go to when im hungry and get discounts but then one day my entire meal becomes free.,"Kota Kinabalu, Sabah",deal breaker year go restaurant usually go hungry get discount one day entire meal becomes free
2023-03-26 13:13:28+00:00,adrianyapck,@rogertsw What if you're just hungry for some fried chicken?,Kuala Lumpur City,hungry fried chicken
2023-03-26 16:03:07+00:00,sinowicked,ohhhh the scene of powing telling fai hes hungry and fai SCREAMING back asking if hes lost his mind asking a sick person to cook for him. ya the movie had physical ab*se and other more blatant aspects of a toxic rship but That scene rly showed what dating a narcissist is like,Kuala Lumpur,ohhhh scene powing telling fai he hungry fai screaming back asking he lost mind asking sick person cook ya movie physical abse blatant aspect toxic rship scene really showed dating narcissist like
2023-03-26 16:07:25+00:00,CikHaf,Stray animals don’t have a home to go back to. They live in the street and they are always hungry. They actually should eat you who say this is an ecosystem. 🙄,,stray animal home go back live street always hungry actually eat say ecosystem
2023-03-26 16:36:12+00:00,CikHaf,@vasan710 the difference is stray animals dont have home to go back to. they dont have food supplies ready when they’re hungry. we all dont own the universe. and please come out with a better and more humane idea of taking them out from the neighborhood.,,difference stray animal home go back food supply ready hungry universe please come better humane idea taking neighborhood
2023-03-27 01:13:38+00:00,wagyusedap,@iripann OMG!!! You are so thirsty &amp; hungry haaa?? 🤣,Kuala Lumpur,omg thirsty amp hungry haaa
2023-03-27 02:27:53+00:00,han_asoka,@JPTheStrayDog Is true. How can we let our pet stay hungry while we enjoy the breakfast. Let the dogs eat first. My stomach can wait.😂,"Trengganu, Malaysia",true let pet stay hungry enjoy breakfast let dog eat first stomach wait
2023-03-27 06:10:11+00:00,AJpyroMMA,"Post spine op &amp; fasting.
I went out as usual to feed the homeless animals around @KKCity . My back was bit pain &amp; sore but Im glad to feed the hungry animals.
#cat #dog #ramadan #pyropaws https://t.co/LCOZwgqkl3","Kota Kinabalu, Sabah, Malaysia",post spine op amp fasting went usual feed homeless animal around back bit pain amp sore glad feed hungry animal
2023-03-27 12:08:09+00:00,FelishaLilo,"It takes hours to prepare a meal but it takes a few minutes to finish a meal.
🤣
#hungry","Damansara, Selangor",take hour prepare meal take minute finish meal
2023-03-27 13:29:04+00:00,georgeThien,"@malaysiakini ha? RM10??? HA??? what's this?? I forgot to answer your question, my penalty will cost me one chicken rice for lunch, oh no, I is hungry. lol🙄",Kota Kinabalu,ha rm ha forgot answer question penalty cost one chicken rice lunch oh hungry lol
2023-03-27 15:03:07+00:00,therealmoooon,"No excuses here, should have buckled up because there are snakes within your side of aisle as well. Any how till today the Deputy Edu. Minister has not proved herself worthy to the office she holds. Time is of the essence, wolfs in the opposite aisle are hungry and ready to bite.","Penang, Malaysia",excuse buckled snake within side aisle well till today deputy edu minister proved worthy office hold time essence wolf opposite aisle hungry ready bite
2023-03-27 16:25:39+00:00,pamelakho,Hungry but I only have noodle cup rather than eating rice again. The waether climate is rainy but stopped at 7pm and the crinker sound of froggy call out for rain soothes my mind. Its 00:24 in my area makes me sleep late for early wake tomorrow for checking.,"Kuching, Sarawak",hungry noodle cup rather eating rice waether climate rainy stopped pm crinker sound froggy call rain soothes mind area make sleep late early wake tomorrow checking
2023-03-28 06:02:35+00:00,sharmenik,Hungry as fuck,Penang,hungry fuck
2023-03-28 07:29:29+00:00,IzzLatif,@farhanhshm Maybe the weather or u are just hungry haha,"Kuala Lumpur, Malaysia",maybe weather hungry haha
2023-03-28 08:47:06+00:00,fitrialrahim,"Men from another dimension?  

Men in this dimension can't even tell either she's hungry or sulking.",Penang,men another dimension men dimension even tell either hungry sulking
2023-03-28 12:18:13+00:00,kennleandre,"@tenoq If you're hungry, anything looks tasty. Hence the focus on presentation rather than taste. I realize the lack of the aroma of freshly cooked food at the TTDI one that day",Kuala Lumpur,hungry anything look tasty hence focus presentation rather taste realize lack aroma freshly cooked food ttdi one day
2023-03-28 21:57:42+00:00,Eddicts,"Mawlānā Rūmī was once asked:

“Which music sounds are considered Ḥarām in Islām?”

Mawlānā Rūmī replied:

“The sound of the spoons playing in the pots of the rich, which are heard by the poor and hungry…” https://t.co/0LvmPavXXb","George Town,Malaysia",mawln rm asked music sound considered arm islm mawln rm replied sound spoon playing pot rich heard poor hungry
2023-03-29 04:05:34+00:00,ftnhnszhrh,I had buffet last night but I'm feeling so hungry now?? 😩,,buffet last night feeling hungry
2023-03-29 05:04:45+00:00,einthemoment,So far I didn’t feel hungry throughout this ramadan but the one thing that I miss is having laksa for my breakfast because laksa is life. 🥲 https://t.co/tTO2mwWW9D,"Kuching, Malaysia",far feel hungry throughout ramadan one thing miss laksa breakfast laksa life
2023-03-29 07:47:25+00:00,Lialarsen,"@nziradzemasoja @KingJayZim @TeamFuloZim Perfect example of why not to cook when you are hungry. I hope @nziradzemasoja that you are a serious bodybuilder because that way too much protein for one person. 

So why are the eggs not peeled? Why is the food not served on a plate? 
There is zero creativity here 
Score 4/10",Kuala Lumpur City,perfect example cook hungry hope serious bodybuilder way much protein one person egg peeled food served plate zero creativity score
2023-03-29 13:39:49+00:00,SyaraJamil,@zephan667 Sama! The more I eat during sahur the faster I get hungry.. Ended up minum plain water je. 😆,"Kuala Lumpur Federal Territory, Malaysia",sama eat sahur faster get hungry ended minum plain water je
2023-03-30 01:56:01+00:00,sinardailymy,"To be in charge of a hunger strike was a great responsibility, all I worried about was the fate of the strikers and the desire of the hungry souls for freedom, not food. #IsmaatMansour #ThePalestinianDiaries #HungerStrike #Palestine #Israel https://t.co/KpRdIZ9fF9","Shah Alam, Selangor, Malaysia",charge hunger strike great responsibility worried fate striker desire hungry soul freedom food
2023-03-30 06:00:53+00:00,lzmnilz,sukiya!! tomorrow!! cepat!! hungry!!,Kuala Lumpur City,sukiya tomorrow cepat hungry
2023-03-30 12:07:36+00:00,marcosrahman,"this week is super hectic. literally the hardest week at work this year so far. bunch of calls made across the world, thousands of messages. stacks of meetings one after another. never ending revisions to the numbers. multiple breakdowns. and it’s Ramadan, so i was hungry too.","Kuala Lumpur, Malaysia",week super hectic literally hardest week work year far bunch call made across world thousand message stack meeting one another never ending revision number multiple breakdown ramadan hungry
2023-03-30 12:57:38+00:00,TweetMrAyeAye,@inky_here_hello @dbhurley @OpenAI Just check at your browser history dude :),"Kuantan, Pahang",check browser history dude
2023-03-30 15:45:27+00:00,dayangnurjazlyn,Wish i know what my stomach wants to eat. Hungry at this hour is no joke. Every night.,"Kota Kinabalu, Sabah",wish know stomach want eat hungry hour joke every night
