Datetime,Username,Text,Location,Cleaned_Tweets
2022-09-20 07:10:41+00:00,491300363,He could have solved world hunger 10x over according to the UN but he chose to lose it in the stock market smh capitalism has failed again,decentralised,could solved world hunger x according un chose lose stock market smh capitalism failed
2022-09-21 10:39:57+00:00,kamilipede,Me crying cos im hungry lol,,cry co im hungry lol
2022-09-21 14:44:17+00:00,ShuhaibaSiraj,"@mariagoo Smens, I’ve lost count of the amount of times that I cut my finger while cutting stuffs and made super horrible food that I was forced to eat cos I was hungry and there was nothing else to eat in the apartment",Kuala Lumpur,smens ive lost count amount time cut finger cutting stuff made super horrible food forced eat co hungry nothing else eat apartment
2022-09-22 06:05:44+00:00,yi_jyi,I haven’t take my lunch … hungry 🤤,Malaysia,havent take lunch hungry
2022-09-24 11:36:05+00:00,McNastyPrime,"Tonight @foodpanda_my delivered
1) the wrong order
2) too much of the wrong order
3) and it was cold. 
Good job all round! 
Some other poor customer’s party is going to get off to a hungry start!",Malaysia,tonight delivered wrong order much wrong order cold good job round poor customer party going get hungry start
2022-09-24 13:01:47+00:00,hazleeseruji,Hungry amigos. Shitty food.,Cyberjaya,hungry amigo shitty food
2022-09-24 14:12:35+00:00,SimonLambert88,@dahlianae1 Can't remember the full explanation. But something to do with repercussions of digest syst disturb the sleep and activating amygdala chord which makes us always hungry. Really can't remember the details of it after a year.,Malaysia,cant remember full explanation something repercussion digest syst disturb sleep activating amygdala chord make u always hungry really cant remember detail year
2022-09-25 04:08:50+00:00,Elill_E,"Spoke to Sri Muda residents

🔴They said its utter stupidity to call for elections during #banjir season

🔴Anas said he will not vote if an election is called now

🔴 “I’ve lost enough &amp; realised that the govt is hungry for power instead of caring for the ppl”

#NyawaDuluBaruPRU https://t.co/TxdjGaTkgg",Selangor ,spoke sri muda resident said utter stupidity call election season ana said vote election called ive lost enough amp realised govt hungry power instead caring ppl
2022-09-25 08:18:26+00:00,AbdulHadiNasri,"Couldn’t complaint much. If you’re on a budget, hungry and not so fussy on the taste this is definitely the place. Finding seat at Jollibee Sunway was a bit difficult. There was so many people. Probably bcause it’s Sunday. Food served super fast. Waited less than 5mins upon order",used to be at NE4 5AS,couldnt complaint much youre budget hungry fussy taste definitely place finding seat jollibee sunway bit difficult many people probably bcause sunday food served super fast waited le min upon order
2022-09-26 16:04:12+00:00,nurulsuhaidi,I realised that a simple life is not for me. I’m a complicated person and constantly want to pursue bigger things. It’s never enough and I always will feel hungry. I accept this as I am and don’t try to argue me ppl should have simple life etc etc 🤧that makes me bored. You do u,Malaisie ,realised simple life im complicated person constantly want pursue bigger thing never enough always feel hungry accept dont try argue ppl simple life etc etc make bored u
2022-09-26 20:29:07+00:00,youshudknowmemo,Animal suffering should never be a human’s hunger satisfaction!,"Petaling, Selangor",animal suffering never human hunger satisfaction
2022-09-27 10:50:19+00:00,Nazira_white,Ate like 3 times aldy.. and still shaking due to hungry tummy.. 😕,Malaysia,ate like time aldy still shaking due hungry tummy
2022-09-27 11:54:49+00:00,NinjaSanZ1,A little hungry today.. pasembur and chicken rice? https://t.co/ceQzU67CV9,,little hungry today pasembur chicken rice
2022-09-27 12:18:55+00:00,SagarTap,@KKMPutrajaya - Not sure what kind of Covid you are worried of now after vaccination. You have opened tourism but your capital airport sucks with No food and Water - people are hungry and thirsty and your systems in airport are out of order #growup #Malaysia,"Hyderabad, India",sure kind covid worried vaccination opened tourism capital airport suck food water people hungry thirsty system airport order
2022-09-28 03:28:59+00:00,EdwinNurdjajadi,Scores of them. We were greeted by hungry pigeons at #Semariang Cemetery to visit my eldest brother grave. They came in droves &amp; it was a lovely sight. Making sure I buy them corn or abuk as promised #arifwednesdaythought #kikuyus #Sarawak #audioleak #GFvip #luna @khalidainie https://t.co/SeGbhN9dBl,"Kuching, Sarawak",score greeted hungry pigeon cemetery visit eldest brother grave came drove amp lovely sight making sure buy corn abuk promised
2022-09-28 14:05:03+00:00,Alishk_Ace,Tomato and egg rice. Excuse the empty soup bowl. I got hungry 😆 https://t.co/g3yDWZskc4,"Petaling Jaya, Selangor",tomato egg rice excuse empty soup bowl got hungry
2022-09-28 16:04:07+00:00,ShamarizaneS,I prefer bread! Freedom is meaningless if you starve to death. Hunger is more threatening! https://t.co/mYuhwsS39r,"Samarahan, Sarawak",prefer bread freedom meaningless starve death hunger threatening
2022-09-28 18:14:34+00:00,xo_generation,"@RadmoreB @RamsayButBetter Bro, game is going to be fun to play. I played trial version though. When we try to score BUT the ball hits the bar instead 😱 makes us hungry to score goals 😁","Kuching, Sarawak",bro game going fun play played trial version though try score ball hit bar instead make u hungry score goal
2022-09-29 09:17:42+00:00,ChandraRubnee,3 hours facial and still ongoing …. I’m hungry,"Johor Bahru, Johor",hour facial still ongoing im hungry
2022-09-29 11:12:48+00:00,MengoYee,"Rakyat will never forget how we were betrayed after having voted Pakatan Harapan in to govt. 
Betrayed by power hungry politicians who cared only for themselves.",,rakyat never forget betrayed voted pakatan harapan govt betrayed power hungry politician cared
2022-09-30 01:58:08+00:00,MalaiyurMaharaj,"With all due respect, @partimuda is new. If ya'll still think we are ""power hungry"" &amp; riding on @pakatanharapan_ you're in for a real surprise.We will not hesitate to wait 5 more yrs OR take a shot at the upcoming GE15 with a clear conscience. But guess who's on the losing side?","Padang China, Kedah",due respect new yall still think power hungry amp riding youre real surprisewe hesitate wait yr take shot upcoming ge clear conscience guess who losing side
2022-09-30 17:28:53+00:00,SharaadKuttan,@dyanasmd I don’t think it’s hungry. My flat is in a bar flight path. For some unknown reason it’s lying on my mat &amp; sounding unhappy (I could be projecting).,"Selangor, Malaysia",dont think hungry flat bar flight path unknown reason lying mat amp sounding unhappy could projecting
2022-10-01 05:02:50+00:00,RoyalBabuKhan8,"@Aisha11ug @ElvisTrich If you're really hungry, what would you like to eat?  Would you like to eat banana or would you like to eat brinjal?🍆🍌🍆🍌🍆🍌🍆🍌",,youre really hungry would like eat would like eat banana would like eat brinjal
2022-10-04 11:11:22+00:00,emmnh_,What is wrong with my hungry all the time mood ni. 😣,Malaysia,wrong hungry time mood ni
2022-10-04 13:50:25+00:00,WNNADIRA,Im hungry! I need foodssss,KEDAH - KL 💫,im hungry need food
2022-10-04 14:04:06+00:00,sijidiana,"Today in the office was so chaotic, i didnt have the time to eat properly.i screwed up and i cried then i move on to continue my other works. Only ate hummus for lunch now after spinning im sho fucking hungry. Haih laparnyaaaaa 🥹",,today office chaotic didnt time eat properlyi screwed cried move continue work ate hummus lunch spinning im sho fucking hungry haih laparnyaaaaa
2022-10-04 14:25:19+00:00,avineshW90,"Kedah is too pragmatic with their approach. JDT is showing more hunger with ten men. 

They deserved that second goal.",Bandar Puncak Alam,kedah pragmatic approach jdt showing hunger ten men deserved second goal
2022-10-04 14:47:28+00:00,maslight,"After eating a bowl of fried noodles,  still hungry 😬",Land Below The Wind ,eating bowl fried noodle still hungry
2022-10-04 14:53:47+00:00,ellirahim,@SaMindy4 Poor baby fainted from Hunger?🙀,@Ellirahim@ohai.social,poor baby fainted hunger
2022-10-05 01:46:36+00:00,neesasodirman,Hungry and cranky. I haven’t eated much rice nor meat for around 1-2 weeks,,hungry cranky havent eated much rice meat around week
2022-10-06 11:46:31+00:00,MengoYee,"As a guy though I have to admit it isn't easy to not have lustful thoughts and it becomes harder when women dress scantily... 
Perhaps that's the human nature ..to feel hunger. 
The difference is humans need not act on it, animals can't stop themselves.",,guy though admit isnt easy lustful thought becomes harder woman dress scantily perhaps thats human nature feel hunger difference human need act animal cant stop
2022-10-06 12:25:13+00:00,AlannaEloa,"If you Malay guys are too itchy, yes you can propose me, because your jobs to force me, then I have reason to file the divorce after wedding reception. Don't gamble and play with fire okay, sorry I am not your typical, marriage because hungry for money &amp; can't live without sex",,malay guy itchy yes propose job force reason file divorce wedding reception dont gamble play fire okay sorry typical marriage hungry money amp cant live without sex
2022-10-06 14:41:34+00:00,AlannaEloa,"So hungry, time to heat up my homemade foods now. See ya online later",,hungry time heat homemade food see ya online later
2022-10-07 03:13:18+00:00,ashrafedruce,"Someone passed by me and said “your hair made my tummy rumble” 

*adds to resume* 
Special talent : telepathically making people hungry","Kuching, Sarawak",someone passed said hair made tummy rumble add resume special talent telepathically making people hungry
2022-10-07 11:35:09+00:00,roshiniev,"I was hungry, scrolling foodpanda. And now I’m not sure how I ended up on twitter 😅","Kedah, Malaysia",hungry scrolling foodpanda im sure ended twitter
2022-10-07 14:29:16+00:00,azwanazmi7,"Ya aulo i’m caffeinated, vibrating and hungry af","Kuching, Malaysia",ya aulo im caffeinated vibrating hungry af
2022-10-08 05:53:55+00:00,rshazrin,"At 41 years old, I am still hungry to learn.
#vegetarian #vegan #nomeat #noanimals #sustainable #healthylifestyle #sustainability #ESG #SDGs #GHG #netzero #carbonfootprint","Damansara, Selangor",year old still hungry learn
2022-10-08 06:09:29+00:00,Superb_Talent1,"@desire5000 You are making me to be privately hornily saying ""aaaaaaaaaaaaaahhhhh"" on you right and of course,I am hungry and you would easily pull me to suck and lick your ass for sure,good friend!!!🧚‍♀️","Selangor,Malaysia",making privately hornily saying aaaaaaaaaaaaaahhhhh right coursei hungry would easily pull suck lick as suregood friend
2022-10-08 14:36:31+00:00,qishdarleena,"Makan ice cream &amp; fries pun dah kenyang really has proven that I’m just boring, not hungry.. 🍟",Galaksi Bunasakti,makan ice cream amp fry pun dah kenyang really proven im boring hungry
2022-10-09 13:32:33+00:00,Tirrvinne,Arrived &amp; hungry 🛬 https://t.co/awtyswjOP2,,arrived amp hungry
2022-10-09 17:03:03+00:00,SafirulAbuBakar,Development of young talents is filled with complications. Its not as straight fwd as coaching senior football. Tak percaya tanya all the x national players who r now coaching at AMD. They are learning new things under the 3 development specialists and they are hungry for more,,development young talent filled complication straight fwd coaching senior football tak percaya tanya x national player r coaching amd learning new thing development specialist hungry
2022-10-11 01:35:12+00:00,15_ameame,"2nd week of class for uni
Feeling sleepy and tired and hungry but I shall go on https://t.co/w3ah23Fq30","Cheras, Selangor",nd week class uni feeling sleepy tired hungry shall go
2022-10-11 08:33:37+00:00,pu3shahira,He put this chocolate in my bag knowing that I will definitely want something to munch if i'm hungry masa tgh drive especially. Maceh ailebiuuu ❤️ https://t.co/23lL0ldRwW,"Selangor, Malaysia",put chocolate bag knowing definitely want something munch im hungry masa tgh drive especially maceh ailebiuuu
2022-10-11 09:35:07+00:00,RichardBarrow,"I met the brother of a friend who is going to show me around. For lunch we ate at my hotel OZO George Town Penang. I was hungry and so I had Nasi Biryani Lamb and Chicken Satay Fried Rice. And he had the fish and chips. 

Tonight I will be eating on the street. Any suggestions? https://t.co/QqM1MpgtDV","Paknam, Samut Prakan, Thailand",met brother friend going show around lunch ate hotel ozo george town penang hungry nasi biryani lamb chicken satay fried rice fish chip tonight eating street suggestion
2022-10-11 12:34:34+00:00,nadeenuts,"Atok's and ayi's fave 🤍🔥

The way of the world, the greed, the kind hearted, the innocents, the naives, the doesn't-know-better, the power and money hungry...just like the people on our tiny lil earth https://t.co/iNE8Y5fgaM","Johor Bahru, Johor, Malaysia",atoks ayis fave way world greed kind hearted innocent naif doesntknowbetter power money hungryjust like people tiny lil earth
2022-10-12 15:20:11+00:00,fromitomi,"can't sleep and hungry, purrfect 😭",,cant sleep hungry purrfect
2022-10-13 02:25:49+00:00,azwanazmi7,"Relaxing morning hike featuring babysitting a hungry cousin 🐒⛰️
.
.
.
.
#adventure #hiking #hikingadventures @ Bako National Park https://t.co/CgSvWSfE73","Kuching, Malaysia",relaxing morning hike featuring babysitting hungry cousin bako national park
2022-10-13 07:32:18+00:00,ThaiTrainGuide,[20] Lunch in business class is served to your seat and is included in the price of the ticket. Coffee/tea and snacks are also included. If you are still hungry you can order from the dining car by using the touch screen by your seat or just walk there. #Malaysia https://t.co/Fct2Q87H1p,"Thailand, Southeast Asia",lunch business class served seat included price ticket coffeetea snack also included still hungry order dining car using touch screen seat walk
2022-10-14 17:39:19+00:00,panadolsandpot,I'm still hungry. But I am skeptical about going down after the loud thud sound earlier like someone banged the door.,,im still hungry skeptical going loud thud sound earlier like someone banged door
2022-10-16 05:57:11+00:00,philipkhor,"There's this noodles shops where the plan is to go in not hungry and order a POT of Chinese tea. By the time the noodles come, you'll be hungry! #worthit #SS15subang #1h15m",Penang,there noodle shop plan go hungry order pot chinese tea time noodle come youll hungry
2022-10-16 11:39:39+00:00,MasliKartika,"#BTS_YetToCome_Weverse_LIVE 
#Onlineconcert 
I want to cry because I can't see directly, even though I've tried to leave but there's always a problem I'm sorry,I'm feeling hungry so I think I need to cook something and eat snacks and enjoy the concert wkwkwkk https://t.co/cF3c18Nx9V","Mukim 12 (Bayan Lepas), Pulau ",want cry cant see directly even though ive tried leave there always problem im sorryim feeling hungry think need cook something eat snack enjoy concert wkwkwkk
2022-10-16 13:43:15+00:00,elee618,"So meaningful to return to campus for the closing of the 30-Hour Famine, a global movement against hunger &amp; poverty by @WorldVisionMsia, having been away for the past 4 days from @SunwayU &amp; @SunwayC. I agree with the slogan the Future Starts with You(th)!",MALAYSIA,meaningful return campus closing hour famine global movement hunger amp poverty away past day amp agree slogan future start youth
2022-10-18 11:29:48+00:00,DanielKinCH,tired. hungry. exhausted.,"Kuala Lumpur,Malaysia",tired hungry exhausted
2022-10-18 13:58:41+00:00,atanholiday,holding my hungry since morning https://t.co/Km4Zn1J2rO,Bukan dalam hati awak,holding hungry since morning
2022-10-18 17:13:03+00:00,MOnazmiahmad,"Parenting = Tamagotchi. 

When it's hungry, it beeps. 
When it poops, it beeps. 
When it's bored, it beeps. 

The only difference between a baby and Tamagotchi is, if you break up with your partner, you don't have to pay child support.",,parenting tamagotchi hungry beep poop beep bored beep difference baby tamagotchi break partner dont pay child support
2022-10-19 12:12:48+00:00,naienwho,"Ever since I started treatment for H. Pylori I can feel significant changes into my stomach.

I eat less, less hunger, less acidic. Alhamdulillah.

Whyyyyy before tak tauu",,ever since started treatment h pylorus feel significant change stomach eat le le hunger le acidic alhamdulillah whyyyyy tak tauu
2022-10-20 00:11:21+00:00,musicc0bsessed,"When people kept asking whether i am expecting atm and i was like ""Am I that fat? Cz i din gain much not even a kg 😩"" And they said cz i'd been constantly hungry these days but haven't i always been hungry all the time? 😒",kuala lumpur/kota bharu,people kept asking whether expecting atm like fat cz din gain much even kg said cz id constantly hungry day havent always hungry time
2022-10-20 20:12:59+00:00,nienaaas,I can't sleep &amp; hungry,,cant sleep amp hungry
2022-10-21 12:14:20+00:00,Othman508867911,"@msianinsight A warlord will always at the forefront,hunger for power and adoration.Egoistic and recalcitrant as usual.",,warlord always forefronthunger power adorationegoistic recalcitrant usual
2022-10-23 11:49:35+00:00,tata_officially,all money i spend is on food and clothes but I’m still hungry and cant find anything to wear 😒,"Kota Belud, Sabah",money spend food clothes im still hungry cant find anything wear
2022-10-23 13:59:20+00:00,Gillianyap93,"This Yukata experience made me so hungry
I just want dessert😍😍

Best Onsen you can ever get at @rvonsen
Yukata for photoshoot included 😍😍

Lady in Blue ➡️ @kuporakuen
Kachak by ➡️ @richardsms83 @ RVOnsen https://t.co/y4MvQWa5ou",Malaysia,yukata experience made hungry want dessert best onsen ever get yukata photoshoot included lady blue kachak rvonsen
2022-10-23 16:09:25+00:00,DiyaSeesGhosts,bro....i- oh my god.... I sang negaraku to prove that I'm not hungry but in reality I was seconds away from passing out....,Malaysia ,broi oh god sang negaraku prove im hungry reality second away passing
2022-10-25 09:04:29+00:00,HalimJaafar24,Feeling hungry after classes are done,,feeling hungry class done
2022-10-26 23:22:20+00:00,azizmbongkit,@CoffeeLover71 Don’t know. The doctors yesterday didn’t say. I didn’t ask. All I know is it’s this morning. I was told to fast. Hungry.,"Bamboo River, Selangor",dont know doctor yesterday didnt say didnt ask know morning told fast hungry
2022-10-27 06:23:28+00:00,jefferylaiupeng,When your cats only comes home when they hungry...😸😸 https://t.co/MqI7OFjcOH,,cat come home hungry
2022-10-27 06:59:26+00:00,SamiraaTnHassan,Always hungry and ice cream everyday😳😳😳,"usj, subang jaya",always hungry ice cream everyday
2022-10-28 01:32:38+00:00,1sWksb,"Crafted with intelligence.  ​

​How well versed are you with the Hi PROTON's indirect commands; What happens when you say, ""Hi Proton, I Am Hungry""? Let us know what the answer is in the comment section, and share this with your friends to try it out too! https://t.co/wrC5L8B2o2","Bandar Klang, Selangor",crafted intelligence well versed hi proton indirect command happens say hi proton hungry let u know answer comment section share friend try
2022-10-28 12:11:25+00:00,SMQotaddah,"@khairi_ksn @HaziqShaf @SyedSaddiq Sure, some Filipinos benefited from Ferdinand Marcos as well. 

Malaysia can be way better than being run by a bunch of corrupt, power hungry old men.",Jordan,sure filipino benefited ferdinand marcos well malaysia way better run bunch corrupt power hungry old men
2022-10-28 17:20:29+00:00,SClarynn07,Was soo busy working I forgot to eat and now its 1am and I’m so hungry and lazy . 😑 so tired and I wanna prioritise sleep but I couldn’t really sleep coz I feel like vomiting. I’m left with 4hrs to sleep before I have to start the day again 😵‍💫,Malaysia,soo busy working forgot eat im hungry lazy tired wan na prioritise sleep couldnt really sleep coz feel like vomiting im left hr sleep start day
2022-10-29 11:39:44+00:00,httpfordaisy,I ate twice today and still hungry what is thisssss,,ate twice today still hungry thisssss
2022-10-29 18:27:11+00:00,iamfakboi_,Why I feel so hungry watching this,"Padang Barat, Indonesia",feel hungry watching
2022-10-30 01:17:35+00:00,natsume142,"Do like what the German did.. just ignore them and left them in the museum. They cannot go anywhere, so they will go hungry","Selangor, Malaysia",like german ignore left museum go anywhere go hungry
2022-10-30 07:11:56+00:00,scrawnyaby,"sleepy, hungry and horny at work. fuck.","Dungun, Terengganu",sleepy hungry horny work fuck
2022-10-31 00:49:42+00:00,thirdhokagemys,very hungry fast nowadays la . better eat,unknown,hungry fast nowadays la better eat
2022-11-01 06:05:23+00:00,nsyafqayahya,Hate that I am hungry but only rice can fix my hungriness!,,hate hungry rice fix hungriness
2022-11-01 08:08:07+00:00,NaimNawrouz,"You might think you love someone until you see the way they act when they’re out of money, under pressure or hungry, for goodness sake, love is something different.","Los Angeles, CA",might think love someone see way act theyre money pressure hungry goodness sake love something different
2022-11-01 12:13:30+00:00,friedcapybarra,IM SO FUCKING HUNGRY SEND HELP PLS,"Semenyih, California ",im fucking hungry send help pls
2022-11-01 14:49:59+00:00,missshxx_,"Me : Appa , very hungry la 
My dad : Should I cook for you or should I buy mutton curry and chicken fry for you from outside? 

And now u don't ask me why my standard is high . 😭💯❤️",Kuala Lumpur Federal Territory,appa hungry la dad cook buy mutton curry chicken fry outside u dont ask standard high
2022-11-02 12:03:11+00:00,Etotheher,I give u my all..i came to you even it is raining because you were hungry…i bring you to the clinic because im worried..but..this is how you show you love me??..u said u wont be the same woman that i date before…look at me now..i open my heart just to deserve this??,,give u alli came even raining hungryi bring clinic im worriedbutthis show love meu said u wont woman date beforelook nowi open heart deserve
2022-11-02 15:02:25+00:00,vjakhu,@aditya_kondawar I have always preferred Haldiram bhujiya for some reason. Not the potato one but the plain one! Damn I’m hungry now. 😂,"Petaling Jaya, Malaysia",always preferred haldiram bhujiya reason potato one plain one damn im hungry
2022-11-03 06:10:24+00:00,kiddiepax,@AdrianLiMy8 Never shopping when you hungry very accurate!,,never shopping hungry accurate
2022-11-03 07:07:13+00:00,fitmomhsien,@jayrossi79 6 months? I’m already hungry and thirsty today. how? 🤣 btw they look like they are laughing and smiling the whole time lol!,"Seremban, Negeri Sembilan",month im already hungry thirsty today btw look like laughing smiling whole time lol
2022-11-03 09:11:03+00:00,fitmomhsien,@pineapplejay3 Is he hungry for the food? Or something else? 🤣🤣🤣🤣,"Seremban, Negeri Sembilan",hungry food something else
2022-11-03 13:50:53+00:00,DelwarH9628,@elonmusk Dear elomusk #if you hungry can eat anything #but you hungry can’t eat your #twitter,Malaysia,dear elomusk hungry eat anything hungry cant eat
2022-11-04 12:42:35+00:00,aiminabilahh_,Maybe that’s why im so hungry rn,Malaysia,maybe thats im hungry rn
2022-11-05 14:50:06+00:00,QuEeNpYzA,"u can tell that’s hungry face of mine coz senyum paksa🌹 (keeper’sground, 2022) https://t.co/39Pc3rAH5r",borneo,u tell thats hungry face mine coz senyum paksa keepersground
2022-11-06 07:42:12+00:00,Rainbowpops11,Why am I hungry every hour fr? 😭,"Selangor, Malaysia",hungry every hour fr
2022-11-07 02:59:21+00:00,hanishahab,@Zuraida_89 Ice-cream sounds nice. I'm hungry. Should have niat puasa sunat tadi. 😂,UluSubang,icecream sound nice im hungry niat puasa sunat tadi
2022-11-07 03:47:19+00:00,runningpanda_,Too hungry to function 😫,,hungry function
2022-11-07 11:58:23+00:00,friedcapybarra,"hungry, send help","Semenyih, California ",hungry send help
2022-11-08 00:54:35+00:00,musicc0bsessed,And how do I shed few kg's when I'm constantly hungry 😢,kuala lumpur/kota bharu,shed kg im constantly hungry
2022-11-08 12:56:39+00:00,nadiranoorazli,when im hungry i like to torture myself by watching mukbang videos,,im hungry like torture watching mukbang video
2022-11-08 14:47:57+00:00,WaiKit_21,"// I was so hungry after reach home from work, and some random foodpanda guy sent food to my house, but I didn't order any food. #BukaPuasajelah 😋🤭",Kuala Lumpur,hungry reach home work random foodpanda guy sent food house didnt order food
2022-11-09 11:04:45+00:00,musicc0bsessed,I hate thinking. It makes me hungry 👎,kuala lumpur/kota bharu,hate thinking make hungry
2022-11-09 12:47:08+00:00,CarlsbergEaster,"A day in Seremban.

Was too hungry at Hayyan Huda Opah’s Kitchen. Didn’t managed to take better pictures, food was good!

#Malaysia #Seremban #HayyanHudaOpahsKitchen #SiewPau #ToTryMoreMalayFoodInSeremban https://t.co/HWAURupKet",,day seremban hungry hayyan huda opah kitchen didnt managed take better picture food good
2022-11-09 12:48:59+00:00,dimpearls,"one of the many things that really piss me off. right after finished showering, brushed my teeth, put on my skincare, bodycare etc.... then i got hungry 🧘🏻‍♀️",,one many thing really piss right finished showering brushed teeth put skincare bodycare etc got hungry
2022-11-09 17:25:20+00:00,OfficialJoannaJ,Sissss why am I always hungry at this hour man. Damn.,Malaysia.,sis always hungry hour man damn
2022-11-12 02:30:20+00:00,FadMono,"After a week of no appetite n not really eating, suddenly yesterday I was fking damn hungry like my stomach just woke up from a coma. https://t.co/EWPmDmswYb",KJ township,week appetite n really eating suddenly yesterday fking damn hungry like stomach woke coma
2022-11-12 09:29:10+00:00,nowadaleera,Agreed !!!! Now im hungry 😂🤣,Malaysia,agreed im hungry
2022-11-12 16:09:47+00:00,maslight,Am gonna strangle my fren coz she said I would be hungry late at night and I AM HUNGRY NOW!! 😩,Land Below The Wind ,gon na strangle fren coz said would hungry late night hungry
2022-11-13 05:44:31+00:00,alexcho02643645,"@fmtoday I think I 🤷‍♂️, father of  ‘$ co-operation (mco)’ make rakyat happy and no hungry especially Above B40 category not below B",,think father cooperation mco make rakyat happy hungry especially b category b
2022-11-13 12:08:51+00:00,omanawawi,"Because its not about the said tone, it's about drive, it's about power, we stay hungry, we devour","Kuching, Sarawak",said tone drive power stay hungry devour
2022-11-14 10:40:37+00:00,ayinbakar,Surviving real life is no fun. Either you die hungry or you've gone mental.,Ipoh,surviving real life fun either die hungry youve gone mental
2022-11-14 12:54:19+00:00,djnes79,This weather is making me lazy and hungry 🥲🥲🫠,"Kuala Lumpur , Malaysia",weather making lazy hungry
2022-11-15 11:18:56+00:00,ashlyntpw96,Headache &amp; hungry 🫠,"Bandar Melaka, Malacca",headache amp hungry
2022-11-15 18:03:25+00:00,NassrolFahmi,@BayouWitchyShit @ArmonWiggins Well nicki went mad about grammy allegedly moved her dong to pop. She clearly hungry for grammy and it shows.,Kuala Lumpur,well nicki went mad grammy allegedly moved dong pop clearly hungry grammy show
2022-11-16 00:11:05+00:00,491300363,"Instead of solving World Hunger 6x?!
Throw money to create more world hunger??

Somebody call the UN!",decentralised,instead solving world hunger x throw money create world hunger somebody call un
2022-11-19 00:31:41+00:00,Tiva_Thamesh,Super hungry definitely I need a kopitiam breakfast after voting,Kuala Lumpur City,super hungry definitely need kopitiam breakfast voting
2022-11-19 10:01:38+00:00,a2o2005,Before &amp; After 🍔🙄 #shotoniphone #canonphotography #food #lambchops #salad #grill #hungry @ IPC Shopping Centre https://t.co/iqx48r0DhE,"2.042819,102.552376",amp ipc shopping centre
2022-11-20 01:51:20+00:00,abd_jabbar,In the past 25yrs we’ve seen both in their hunger to grab the ultimate power have taken different approach &amp; route. One hiding in the shadows waiting &amp; collecting supporters until he strikes and another underwent public pathways of trials &amp; tribulation. Power. Whatever it takes.,Lives in Tuaran,past yr weve seen hunger grab ultimate power taken different approach amp route one hiding shadow waiting amp collecting supporter strike another underwent public pathway trial amp tribulation power whatever take
2022-11-20 06:06:03+00:00,normansawi,May have overestimated my hunger. https://t.co/oea5KzNn69,Singapore,may overestimated hunger
2022-11-20 12:55:37+00:00,juriel711,"When I’m hungry, I feel short but when I’m full, I feel like a giant for some reason..",She/her,im hungry feel short im full feel like giant reason
2022-11-20 16:42:09+00:00,Kushfein_,Hunger of power finding wtv reasons to valid your move.,Wilayah Persekutuan Kuala Lump,hunger power finding wtv reason valid move
2022-11-21 03:03:06+00:00,n_ahwal,@amuse_gueule @jules12anne @nadiazaman__ He's got purpose. This is his life purpose. The others are just short sighted and hunger for power and money. We either will get him now or never will.,Rahchiew,he got purpose life purpose others short sighted hunger power money either get never
2022-11-22 06:50:29+00:00,AlannaEloa,"Nyum, my favourite. I have to cook my tomyam chicken, potato and tomato soup, now hungry actually. If have time to go photocopy my Resume after lunch today. I have calamansi lime now to add+ in my soup",,nyum favourite cook tomyam chicken potato tomato soup hungry actually time go photocopy resume lunch today calamansi lime add soup
2022-11-22 08:59:43+00:00,MrniYsf,I regretted my decision for not eating lunch tadi. Now im so damn hungry. Dr tak muncul2 pun ni 😮‍💨,around the world,regretted decision eating lunch tadi im damn hungry dr tak muncul pun ni
2022-11-23 02:08:14+00:00,McGarmott,"@malaysiakini Suggest watch Zootopia.

Yes it's a cartoon about lazy sloths &amp; sly foxes, but it's also a parable that illuminates why a majority race is so insecure that they hunger for control to dominate the minority race.",Malaysia,suggest watch zootopia yes cartoon lazy sloth amp sly fox also parable illuminates majority race insecure hunger control dominate minority race
2022-11-24 08:56:33+00:00,jgsk_14,"Meow = I’m hungry 😵‍💫🥴 🥘 
Meow meow = I’m super ! Hungry 🙄!!",Kuala Lumpur City ,meow im hungry meow meow im super hungry
2022-11-25 02:01:03+00:00,dass_terrence,Education. That's where our reforms should start. How we go about it is as contentious as ever. Let's start with the basics. No more should there be a kid in Malaysia who struggles just to get to school. No more hungry children in school. We can all agree to that at least,"Pinang, Malaysia",education thats reform start go contentious ever let start basic kid malaysia struggle get school hungry child school agree least
2022-11-25 11:11:32+00:00,SpongeBobCatz,Sometimes the only reason I do something is because I am hungry.,Home,sometimes reason something hungry
2022-11-26 00:25:21+00:00,TENGTEN08797813,"@peatwasu @fort_fts, P'PEAT is hungry...buy him something 💅💍😭👍",,ppeat hungrybuy something
2022-11-28 05:10:17+00:00,ameerjoshua,"Look who‘s here to kickstart the pre-Christmas celebrations!

•
•
•

#robaj @ The Hungry Tapir https://t.co/mlE6yailAQ","ÜT: 1.300186,103.864844",look who kickstart prechristmas celebration hungry tapir
2022-11-29 11:34:02+00:00,NadzreenHaziq,You’re not hungry. Just bored,Cyberjaya,youre hungry bored
2022-11-29 16:18:07+00:00,hanees__,Am very hungry turns out did not eat for very long time,The Mariana Trench,hungry turn eat long time
2022-11-30 11:48:20+00:00,Rozina_Aziz,Covid is making me very hungry… Just like the vaccines did…,Kuala Lumpur,covid making hungry like vaccine
2022-11-30 13:38:52+00:00,zizannin,"Done for the day, phewww...long hours at work and im hungry now, hows the traffic out there? whr to for dinner?",Kuala Lumpur Malaysia,done day phe hour work im hungry hows traffic whr dinner
