Datetime,ID,Username,Text,Tranlsated_Tweets,Location
2022-07-02 02:41:32+00:00,1543062285622489089,mfthxh,Yang sorang kata barang naik bukan masalah besar. Yang sorang lagi suruh kurang kan makan telur kalau harga dah naik. Semoga tuhan melaknat kalian 🙂,The one who says something goes up is not a big problem. The other one told me to eat less eggs if the price goes up. May God curse you 🙂,
2022-07-02 00:12:24+00:00,1543024755053572096,jamilah_sahlan,"kau bayangkan walaupun gaji naik, harga barang tetap akan naik. Yg penting skrg kena pandai manage kewangan.","You imagine even if the paycheck goes up, the price of the goods will still go up. The important thing is to be good at financially manage.","Senai Kulai, Johor"
2022-07-01 23:18:42+00:00,1543011242088230912,husnataqwa,"Saya; yg tinggal berdua, pun terasa dgn harga minyak ni. Mahei betei.

Kesian dekat org ramai. Yg gaji tak naik2. Lepasni barang makan akan naik. Semua akan naik. Allahu rabbi 🥹","Me; The one who lives, even feels like this oil price. Mahei Betei.

Poor people. The salary does not rise. After the eating items will go up. Everything will go up. Allahu Rabbi 🥹",
2022-07-01 22:24:25+00:00,1542997580057313280,LalanMakassar,@nar_3300 Pantaslah harga barang pada naik https://t.co/jmI9aeHpsK,@nar_3300 Quick the price of goods on https://t.co/jmi9aehpsk,
2022-07-01 17:58:54+00:00,1542930759714893824,TukangSapuTS,"Harga barang naik, kurang kan ambilan telur adalah sama juga dengan asal ambilan telur sebelum dikurangkan sbb harga jadi lebih kurang. Ayyaa.","The price of the goods goes up, less than the eggs is the same as the origin of the eggs before being reduced as the price becomes less. Ayyaa.",
2022-07-01 16:26:03+00:00,1542907394531139585,faqihsyakiran,"Harga barang naik tpi harga nandos, tony romas , dubuyo , madam kwan , twg maintain sama . pelik ?","Prices of goods go up to Nandos, Tony Romas, Dubuyo, Madam Kwan, Twg Maintain Same. weird?","Wilayah Persekutuan Putrajaya,"
2022-07-01 16:23:24+00:00,1542906730363125760,JIIIIIIIE17,Tahniah...harga barang naik...,Congratulations ... the price of goods goes up ...,"🇲🇾 x Kuching ,Sarawak "
2022-07-01 16:22:17+00:00,1542906447931252736,MohdHazwannnn,"""Syukur aku kurang terkesan dengan kenaikan harga-harga barang mentah. Aku tak beli pun minyak masak, telur, ayam apa bagai.""

""Habis, kau makan apa di rumah?""

""Aku tak makan di rumah. Aku makan di kedai depan yang ada awek cun tu. Makan sekarang kenyang sampai petang esok.""","""Thankfully I was less impressed by the rising prices of raw goods. I didn't even buy cooking oil, eggs, chicken.""

""Then, what are you eating at home?""

""I didn't eat at home. I ate at the front shop with that.",
2022-07-01 16:17:54+00:00,1542905343902068736,farisramly,"✅ Harga barang semakin naik
✅ Inflasi semakin naik
✅ Peniaga makin terjejas
✅ Ekonomi negara belum pulih

Tak pernah aku nak mengeluh perihal perniagaan ni. Sebolehnya nak tunjuk semuanya positif dan baik-baik shj kerana alu tahu ramai yg inspirasi dengan kita tapi penatlah.","✅ Prices of goods are rising
✅ Inflation is rising
✅ Traders are affected
✅ The country's economy has not recovered

I never wanted to complain about this business. It is possible to show that everything is positive and good because I know many who are inspiring us but tired.",
2022-07-01 12:53:51+00:00,1542853992275132419,izzxtnxzmi,Harga barang naik. Gaji dok masuk-masuk. Penat.,The price of goods goes up. The dock salary comes in. Tired.,
2022-07-01 12:45:40+00:00,1542851934008119296,nadhirahazmii,Maa is the best person to ask kenapa barang naik harga 😂.,Maa is the best person to ask why goods go up price 😂.,Kuala Lumpur Federal Territory
2022-07-01 09:58:00+00:00,1542809740673044480,GhazaliResab,Kalau kerajaan PN di bawah PM Pak Mail tak dapat mengekang kenaikan harga barang keperluan akan memberi kesan kpd UMNO BN pada PRU15,If the PN government under the PM Pak Mail could not curb the rising prices of essential goods would have an impact on the BN Umno in the GE15,
2022-07-01 09:26:52+00:00,1542801905193480193,shafiqfouzi,Semua barang naik harga otak dia lahh,All the goods rise in the price of his brain,
2022-07-01 09:20:51+00:00,1542800391842443265,Matajib9,"Harga barang naik kaww2..
Gaji haram tak naik mcm tu","The price of goods goes up ..
Illegal salaries do not rise","Alor Star, Kedah"
2022-07-01 07:34:45+00:00,1542773689501921280,anjgrillwestern,Tak tahu nak kena revised harga menu berapa kali disebabkan kenaikan harga barang.  🫠,Don't know how to revised the menu price of the menu due to the increase in prices. 🫠,"Sungai Buloh, Selangor"
2022-07-01 03:59:21+00:00,1542719480375447552,AznurNadiyah,"Sana sini merbunyi “harga barang naik”. Nobody cares our voice.Kita yg kena peduli diri kita. Do something extra untuk tingkatkan income.Pedulila org nak ckp apa ko buat itu ini. Aku xde duit ko x tolong, pandai cakap ja 😊","Here it sounds like ""price of goods goes up"". Nobody cares our voice. Do something extra to increase your income.Pedulila org wants to do what I do. I xde money ko x please, good talk ja 😊","Petaling Jaya, Selangor"
2022-07-01 01:48:03+00:00,1542686438176632833,faizulfalcon,Hello July. Its  hari harga barang naik.,Hello July. Its day prices go up.,"Pulau Pinang, Malaysia "
2022-07-01 00:07:17+00:00,1542661082397184001,Aku_Survivor,Hari ni kita tgk harga barang naik tak…,Today we do not have the price of goods go up ...,"Selangor, Malaysia"
2022-06-30 22:54:23+00:00,1542642732954681344,sinclairsyazwan,@JamaluddinRohni Bodoh la mcm ni. Naikkan gaji minimum ke 1.5k lepas tu harga barang naik cam shit. Last2 duit tak nampak ke mana dah.,@Jamaluddinrohni stupid la mcm ni. Increase the minimum wage to 1.5k after the price of the cam shit. Last2 money didn't see anywhere.,"Seremban, Negeri Sembilan"
2022-06-30 16:45:57+00:00,1542550014714556416,luqmanvhakizm,"Semalam RM4.40 hari ini (1 Julai) RM4.70. Kenaikan 30sen (≈6.81%). Dan masih ada penjilat bontot politaik mengatakan kenaikan harga barang cuma satu mitos atau berita palsu.

Tak mengapa, PRU15 kita pilih baik². Guna otak ya mengundi bukan guna nafsu. https://t.co/rrDl8prpbv","Yesterday RM4.40 today (July 1) RM4.70. 30sen increase (≈6.81%). And there is still a polytic buman saying that the price of the goods is just one myth or fake news.

It's okay, GE15 we choose good. Use the brain to vote instead of lust. https://t.co/rrdl8prpbv","Batu Pahat, Johor"
2022-06-30 08:56:17+00:00,1542431819584352256,Midori_nochill,Supaya budak-budak kat PMO faham siapa yang bagi idea Jihad Task Force ni bodoh. Orang suruh selesaikan kenaikan harga barang bukan buat team macam nak masuk Piala Malaysia.,So the kids in the PMO understand who the idea of ​​this jihad task force is stupid. People tell you to finish the price of goods instead of a team like to enter the Malaysian Cup.,Malaysia
2022-06-30 07:25:33+00:00,1542408985864572928,sirennextdoor,"@wolfipali Jawapan yg boleh pakai, tp malangnya harga barang dah naik banyak sejak Jan... since disruption of supply chain.. jd berapa lama lagging tu agaknya. Setahun, dua tahun, ke sepuluh tahun lepas?","@wolfipali The answer can be used, but unfortunately the price of goods has gone up since Jan ... since the disruption of supply chain .. how long is the lagging. A year, two years, ten years ago?",
2022-06-30 06:50:44+00:00,1542400225033474049,mynizammohd,"Hari ni org pasang aircon bilik anak2. Beli terus 2 biji Diakin, takut 1 julai harga barang naik
 Kelakar kan???","Today is the aircon of the children's room. Buy 2 beans, fear of July 1 price of goods goes up
 Happy ???","Kuala Lumpur, Wilayah Persekut"
2022-06-30 02:12:36+00:00,1542330228889903105,PiaPinah_MH,"Bak kata menteri Ahmad maslan, GST mampu menurunkan harga barang. Sekarang ini tkda GST , harga barang mencekik rakyat. Setiap hari ada kenaikan harga. Sorg muncul jadi hero penyelamat negara, ""Kurangkan subsidi, lebihkan bantuan B40 dan M40-Mantan PM Najib""","According to Minister Ahmad Maslan, GST was able to lower the price of goods. Nowadays, the price of the people is the price of the people. Every day there is a price increase. Sorg appears to be a national rescue hero, ""Reduce subsidies, increase B40 and M40-Mantan PM Najib""","Kota Kinabalu, Sabah"
2022-06-30 01:26:20+00:00,1542318585422708736,Izzzyyyyy__,Gaji ni nda boleh ka dia masuk awal pagi. Esok sudahlaaa harga barang naik. At least boleh shopping barang dapur lebih2 sikit hari ni. Kemarin sudah beli brg dapur sikit. Tp tu laaa berebuttt,This paycheck can go in early in the morning. Tomorrow is the price of goods going up. At least you can shop for more kitchen items today. Yesterday we bought a little kitchen. But it's not a,KK
2022-06-30 00:33:45+00:00,1542305352380985345,Fakhrulrareza,"@faidsal_farid Jangan kecam, mereka berkakilebar. Mereka turut terkesan dgn kenaikan harga barang, haha","@faidsal_farid don't be mad, they are widely widely widely. They are also affected by the rise in prices of goods, haha",
2022-06-29 21:09:03+00:00,1542253839666925568,a_iman09,terasa woo harga barang naik 😫,Feeling the price of goods up 😫,"Selangor, Malaysia"
2022-06-29 16:57:24+00:00,1542190509271445504,MSallehuddin05,"@tuantuanaz @lorong33 @fmtoday on paper je, tgk harga barang naik berapa percent esp keperluan asas, spiral effect dia kuasa membeli menguncup sbb org nak berjimat","@tuantuanaz @lanny33 @fmtoday on paper je, not the price of goods rising as much as percent of ESP basic necessities, spiral effect he has the power to buy as a source of savings","KUL, LHR"
2022-06-29 13:44:24+00:00,1542141937804771329,nafiznazly,"Baru sebulan lbh x membeli brg di hypermarket. Tadi pi hypermarket G, ya Allah terkejut tngk rata2 harga barang naik mendadak. Menggila betul!!","It's only been a month since x bought a hypermarket. Earlier pi hypermarket g, oh God was surprised at the average price of goods rising suddenly. Crazy !!",Putrajaya Federal Territory
2022-06-29 13:37:51+00:00,1542140289472929792,cheucensantuy,"@hakimraziq_ for short term solution, itulah rakyat perlukan. bukannya negara kita aja naik harga barang semua sebab food security issues and so on bro.

maybe picisan buat kita tapi itulah golongan kurang mampu perlu waktu ini. turunlah macam mana pun, pokoknya memang itu yang priority","@hakimraziq_ for short term solution, that's what people need. It's not that our country just rises to the price of all because of food security issues and so on bro.

Maybe it's a waste of us but that's the less you can afford this time. Go downstairs, the point is that it is a priority",
2022-06-29 12:47:25+00:00,1542127596921507841,iamkerolx,"Aku dah dapat rasa barang semua jadi mahai sekarang, burger ramly pon naik harga dah",I already have the taste,Kayangan city
2022-06-29 06:57:38+00:00,1542039574662496256,znrhzbd,Beli kuih ptg terkezut sis kecik cenonet pun 50sen😂😂😂🤣🤣🤣. Penangan harga barang naik ek tp kuih tetap kecik🤪. Nasib baik lah bukan jenis hari2 makan kuih ni pasai ptg2 lapaw je kat ofis tu gi beli🥴,Buy a little cake cake for 50sen. Price handling of goods goes up but the cake is still small. Fortunately it is not the kind of day for eating this cake and it is worth it to buy it,
2022-06-29 04:40:49+00:00,1542005143234699264,TukangSapuTS,"Makanan saya di Evoke IIUM seperti gambar dibawah cuma menunya:
Nasi Putih + Ayam Goreng + Sayur Kangkung + Belacan + Kuah = 7.50

Baru selesai makan. Sebelum harga barang naik, boleh dapat bawah rm6","My food at Evoke IIUM is like the picture below just:
White rice + fried chicken + spinach + belacan + gravy = 7.50

Just finished eating. Before the price of goods goes up, it can be below RM6",
2022-06-28 23:17:57+00:00,1541923890406248448,wayssAmie,"I dont see any rational menaikkan harga kelas latihan memandu. BARANG DAPUR YG NAIK, DRIVING SCHOOL NAIK FEE DH KENAPA. KRETA KORANG TU GERAK GUNA MINYAK MASAK KE???!

dont make sense tau exam kreta auto sampai 2k.. (manual ±1.7k)","I dont see any rational raising the price of driving training classes. Kitchen items, driving schools ride fee dh why. Your car is moving to cook oil to ???!

DONT MAKE Sense Tau Exam Auto City Up to 2k .. (Manual ± 1.7K)",
2022-06-28 22:25:02+00:00,1541910574111399936,iliansori,"Nak buat camne kan, harga barang naik. Kira bawah RM10 dalam Shah Alam tu affordable lah. Kawasan serdang ni pun dah mahal juga. Nasi ayam RM7-8 tapi ayam dia kecil je 🫠","To make camne, the price of goods goes up. About RM10 in Shah Alam is affordable. This Serdang area is expensive too. Chicken rice rm7-8 but the chicken is small 🫠","Kuala Lumpur, Malaysia"
2022-06-28 14:56:47+00:00,1541797767260950528,MFYusoff,"*HIMPUNAN BARANG NAIK*
🗓️ 1 Julai 2022 (Jumaat)
⏰ 2.00 Petang
📍 Masjid Jamek Kg. Baru, Kuala Lumpur.
AYUH RAKYAT MALAYSIA KITA BERHIMPUN NYATAKAN BANTAHAN KEPADA KERAJAAN ATAS KENAIKAN HARGA BARANG!*
YB. FAIZ FADZIL* 
Pengarah
Biro Pengguna
Parti Amanah Negara
YB. SANY HAMZAN","*Collection of goods up*
🗓️ July 1, 2022 (Friday)
⏰ 2.00 pm
📍 Jamek Mosque Kg. New, Kuala Lumpur.
Come on our Malaysians gathering the government's objection to the increase in prices of goods!*
YB. Faiz Fadzil*
Director
User bureau
National Trust Party
YB. Sany Hamzan","Kuala Lumpur City, Kuala Lumpu"
2022-06-28 12:04:52+00:00,1541754502399033346,eagleaslanded66,"@msianinsight Cakap semua boleh cakap, itu menteri ezmin. Cerita shj banyak, bukti lah pada rakyaat transperency sikit baru boleh percaya,kita tahu ekonomi msia paling corot, banyak fdi company sudah tukar baju ke jiran, subsidi do hapuskan, barang keperluan harian naik harga, lain akan naik.","@msianinsight says everyone can say, it's Ezmin minister. Lots of stories, evidence of a little new transperency can believe, we know the most economical economy, many FDI companies have changed their clothes to neighbors, subsidies do removal, daily necessities rise, others will go up.","Pulau Lang Tengah, Terengganu"
2022-06-28 08:17:36+00:00,1541697308567318528,kusahafiez,"Dua Lipa tukar nama jadi Tiga Lipa.

Harga barang naik, katanya.","Two lipa changed the name into three lipa.

The price of goods goes up, he said.",
2022-06-28 05:54:50+00:00,1541661381451460608,KakchikAshaKC,@sue_suriram Ini gila ni. Kot ya pun harga barang naik tapi agak agak lah peniaga pun.,@sue_suriram this is crazy. The price of the goods is rising but it is a bit of a trader.,Malaysia
2022-06-28 04:02:59+00:00,1541633233229869057,adek_farid,"Retorik politik diteruskan oleh parti keramat tersebut.

Macam-macam permainan dilakukan untuk meraih sokongan.

Hey, angpa sedaq ke tak lani rakyat hidup tertekan sebab barang naik harga gila²!","Political rhetoric was continued by the sacred party.

Various games are done to gain support.

Hey, I don't know how to live a lot of people living because things go up in crazy prices!",Malaysia
2022-06-27 14:31:56+00:00,1541429127206805504,TaaAbas,"rakyat je yg bising psl harga barang naik, yb2 belum ada yg protest cara terbuka, parti2 politik mcm pas pun diam je, takde lagi ratib BN Barang Naik","The people who are noisy in the price of goods go up, YB2 has not been protest in the open, the political parties of the PAS are still silent, no more BN rates",anywhere
2022-06-27 10:49:40+00:00,1541373188206374912,shah_shnetwork,Dah belanja dapur? Berapa dah habis tu? Naik kan harga barang? 😌,Have you shopping kitchen? How much is it? Go up the price of goods? 😌,"Selangor, Malaysia"
2022-06-27 10:28:00+00:00,1541367738223890433,raraefkafia,"Ibu"" jangan lupa belanja. Bulan depan barang"" harga pada naik.","Mom ""Don't forget to spend. Next month the goods"" prices go up.",
2022-06-27 10:06:11+00:00,1541362246869450758,SaifuddinShafi,tangkap Siti Aishah adalah cara terbaik tangani kenaikan harga barang?,Catch Siti Aishah is the best way to handle the price increase?,Malaysia
2022-06-27 06:15:01+00:00,1541304073655242752,haswendy,"Nak selesaikan isu kenaikan harga barang pun tak komited, ada hati nak sentuh soal amanah &amp; kewajipan.","To resolve the issue of rising prices is not committed, there is a heart to touch the trust & amp; Duty.","Tanjong Dua Belas, Selangor"
2022-06-26 13:56:47+00:00,1541057892165378048,farhunt_ibrahim,Semangkuk Nilai tutup sebab tak mampu handle kenaikan harga barang mentah.,A bowl of closed value because it is unable to handle raw prices.,"Bangi, Malaysia"
2022-06-26 10:42:14+00:00,1541008931283419136,jimmypuah,"Pagi ini teruskan kerja bantu rakyat di Flat Pelangi Indah dgn pemberian sumbangan kepada beberapa keluarga B40 yang jelas golongan paling terkesan dengan kenaikan harga barang. Harap bantuan ini dapat meringankan beban hidup mereka. 

Parti @KEADILAN sentiasa bersama rakyat. https://t.co/xgpB4KIYS1","This morning continued the work of helping the people in the Indah Rainbow Flat with donations to some of the B40 families who were clearly affected by the rising prices of goods. Hope this help can ease the burden of their lives.

The @KEILAN party is always with the people. https://t.co/xgpb4kiys1",Johor Bahru
2022-06-26 09:56:34+00:00,1540997438609457152,gifthubdotco,"saya tau struggle kita small business nak kekal semangat especially zaman semua barang dah naik harga ni. tapi setiap hari ada org membeli barang, just believe in what you do, usaha, doa, last baru tawaqal.","I know our struggle is a small business to stay spirit especially when all things have gone up. But every day people buy something, just believe in what you do, effort, prayer, last new tawaqal.","Ampang, Wilayah Persekutuan Ku"
2022-06-26 08:17:25+00:00,1540972486455889920,Julay_87_,"Wah berarti kalo ada kenaikan harga barang... Jadi, HARAP MAKLUM 🤣😂","Well, there is a rise in the price of goods ... So, please note 🤣😂","DKI Jakarta, Indonesia"
2022-06-26 08:00:48+00:00,1540968306118897664,rafzantomomi,Yang selalu beli barang dapur rasa harga barang makin naik. Uwu,Those who always buy kitchen items feel the price of the goods is rising. Uwu,Kuala Lumpur
2022-06-26 05:08:08+00:00,1540924851938271232,ariffasyraf1,"Bukan nak hasut rakyat buat demo…tapi sekurang kurang, kalau tak bantah jangan la puji menteri kau tu…dah naik harga barang pun kau masih puji 😅 lain betul level jilat","Not wanting to make people a demo ... but at least, if you don't argue don't praise your minister ... you have to go up the price of the goods you still praise 😅","Kuala Lumpur City, Kuala Lumpur Federal Territory"
2022-06-26 01:30:22+00:00,1540870048176553985,HishamSohor,"@farhanzulkefly Salah satu taktikal yg diguna pakai oleh Jasa ialah Hipokrit, bila ada isu harga barang naik diam membisu, sokong dlm diam diam bila kerajaan batalkan tiba tiba keluar ucapan terima kasih sedang kn rakyat tidak ucapkan terima kasih, rakyat menunggu situasi 1 julai itu yg pasti.","@farhanzulkefly One of the tactics used by service is hypocritical, when there is a price of goods rising silence, support in silence when the government cancels suddenly thanks to the people who do not thank you, the people are waiting for the situation of July 1 Sure.",
2022-06-25 10:42:49+00:00,1540646691493163008,cheucensantuy,@nots4r4 bantah gst kekonon sebab harga barang naik waktu tu 😣😣,@nots4r4 GST protests because the price of goods goes up at that time 😣😣,
2022-06-25 10:24:08+00:00,1540641987509964805,surishanza,"harga barang haur naik trs, tpi isinya bedikit. waluh bnran","The price of the goods goes up trs, but the contents are small. Well Bnran","South Borneo, Indonesia"
2022-06-25 04:48:11+00:00,1540557443926609921,adek_farid,"Banyak benda nak tulis tapi masih lagi proses recovery...

Rasa nak maki dengan kenaikan harga barang. Sabar sat....","There are many things to write but still the recovery process ...

Feel free to rise in prices of goods. Patience Sat ....",Malaysia
2022-06-25 01:35:37+00:00,1540508984049750016,apmsepang,"Harga barang naik, harga servis ada naik ke? Servis aircond, servis kereta, servis cleaning, servis consultant, dll servis..","Prices go up, service price goes up? Aircond service, car service, cleaning service, consultant service, etc. service ..","Sepang, Selangor"
2022-06-24 23:23:09+00:00,1540475646001831936,mrGojes,"semalam baru gaji, pagi ni kt office bising byk barang naik. ni yg kerja pun rasa harga brg naik. kesian yg kurang kemampuan","Last night's salary, this morning's office was noisy. This is the job that the price is rising. Poor ability",
2022-06-24 14:44:08+00:00,1540345031563055104,HishamSohor,"@mkini_bm Amalan biasa setiap kerajaan yg memerintah harus bertanggungjawab kpd keselesaan dan kemudahan serta kemajuan demi rakyat jika harga barang yg naik tinggi wajar bertindak kenal pasti punca, kaitan dgn semua punca cara atasinya, bekalan, hapuskan kuasa orang tengah dan kartel.","@minini_bm The common practice of every government should be responsible for the comfort and convenience and progress of the people if high prices of goods should act to identify the causes, relate to all the sources of its way, supplies, eliminating the power of the middlemen and the cartel.",
2022-06-24 14:39:08+00:00,1540343772831068160,BicaraKrypto,"Harga barang berada pada paras yang terkawal dari 1775 sampai 1971. 

Tapi lepas tu harga barang (inflasi) naik dengan keadaan mendadak selepas ""Gold Standard"" digantikan dengan Fiat. https://t.co/eNtV1GdN2H","The price of goods was at a controlled level from 1775 to 1971.

But after that the price of goods (inflation) rose in a sudden situation after the ""gold standard"" was replaced by fiat. https://t.co/entv1gdn2h",
2022-06-24 13:32:51+00:00,1540327092205694977,shasha_jamal,"Sebenarnya bekalan makanan ni cukup jer,tapi jangan salahkan kerajaan..sebab yang menipu sekarang adalah pembekal dan pengedar yang tipu pelanggan kata stok tak ade jadi harga barang kena naik..dan banyaklah si bebal penyokong parti lain yang maki hamun kerajaan","Actually the supply of food is enough, but don't blame the government ... as a cheating now is a supplier and distributor who deceives the stock saying that the price of the goods has to go up ... and many other party supporters are insulting the government",Selangor
2022-06-24 09:33:12+00:00,1540266781562241024,wawa_weee,Kemas kebun sbb julai nnt harga barang makin naik,Keep the garden as July nnt prices of goods are rising,Malaysia
2022-06-24 04:42:18+00:00,1540193574159253506,lollipopcandyz,@nuraaiinn Pikir masalah negara dulu kenapa semua barang naik harga.. haaaa begitulahhh https://t.co/DkQagw4h3K,@nuraaiinn think about the country's problems first why all the goods go up .. haaaa so https://t.co/dkqagw4h3k,"Petaling Jaya, Selangor"
2022-06-24 04:35:46+00:00,1540191931635970048,nuddhera,"Ada juga yg xtau &amp; rasa tak terkesan dgn kenaikan harga barang basah. 

Tak pernah pergi pasar barangkali","There are also xtau & amp; The feeling of not being impressed by the increase in the price of wet goods.

Never go to the market perhaps",Malaysia
2022-06-24 04:11:50+00:00,1540185909504937985,jimmypuah,"2. Sy yakin pimpinan dalam kerajaan skrg sedar, sekiranya subsidi dan harga siling dihapus akan menyebabkan harga barang naik mendadak sekaligus mengundang kemarahan rakyat di bawah terhadap kerajaan. Tapi mengapa ianya tetap diteruskan? Seolah-olah ada sesuatu yang tidak kena.",2. I believe the leaders in the government are aware that if the subsidies and ceiling prices are eliminated will cause prices to rise sharply and invite the people's anger under the government. But why does it continue? As if something was wrong.,Johor Bahru
2022-06-24 04:07:56+00:00,1540184925185667074,jimmypuah,"1. Saya hairan dgn keadaan rakyat merungut hidup dalam kesusahan-kos sara hidup tinggi dek harga barang melambung naik, kerajaan blh buat 1 keputusan yang langsung tidak rasional iaitu x lagi meneruskan harga siling ayam, telur ayam dan hapuskan subs minyak masak mulai 1 Julai. https://t.co/nmbAeooZLz","1. I am surprised by the people who complain about living in the hardships of high-end deck prices to rise, the government can make 1 direct decision that x continues the price of chicken ceiling, chicken eggs and eliminates the cooking oil subs. https://t.co/nmbaeoozlz",Johor Bahru
2022-06-24 02:37:26+00:00,1540162153403285504,HishamSohor,"Jika teliti perintah bukan dgn mandat rakyat pasti ada kesan tertentu 1.Najib desak pak lah letak jawatan, tinggal kn beban hutang 1MDB 2 mahyiadin tebuk atap naik kes covid 19 tinggi pelabur lari cari negara lain 3 ismail sabri harga barang keperluan naik, itulah kesan /realiti","If you look at the order not the mandate of the people there is certain effects 1. Pak Lah resigns, staying the burden of debt 1MDB 2 Mahyiadin Tebuk Roof up Covid Case 19 High Investors Running Finding Other Countries 3 Ismail Sabri Prices of goods rise, that's the effect / reality",
2022-06-24 01:20:45+00:00,1540142855183691778,TanSri_AlHakim,"Ada lagi manusia yang bodoh sebodoh bodohnya pertahankan sebab harga barang naik , ya tohannnnnnnn","There are more stupid people who are stupid to defend because the price of goods goes up, yes tohannnnnnnnn",bumi allah swt
2022-06-23 23:57:30+00:00,1540121903876435968,Hannani_Kamal,"Ada menteri ada timbalan ada pengarah. Satu pun tak boleh pakai.   Bayar gaji mahal2 bagi naik semua harga barang, tarif. Besarkan jurang ada la.  Hambar 😮‍💨","Some ministers have deputy directors. No one can use it. Pay expensive salaries to raise all prices of goods, tariffs. Develop the gap there. Bland 😮‍💨","seberang jaya , pulau pinang"
2022-06-23 22:00:52+00:00,1540092550974910464,Freakynandez,Jadi harga barang pun naik? Tpaksa la mo kurg kan hangout sdah. Krik krik,So the price of goods goes up? Tpaka la mo kurg kan hangout sdah. Cricket cricket,"Sandakan, Sabah"
2022-06-23 17:17:44+00:00,1540021300478955520,Thiban_ben,"Netizen : Harga Barang Naik!😡

Menteri : Ada aku kisah?? 

Kita dangdut dulu bersama #KeluargaMalaysia","Netizen: Prices of goods go up! 😡

Minister: I have a story ??

Let's go first with #keluargamalaysia",Bestari Jaya (Batang Berjuntai
2022-06-23 15:40:23+00:00,1539996799720890368,svrvh101,Sana sini baca harga barang naik. I feel pity to those families yang betul2 terhimpit. Hanya mampu doakan mereka lebih kreatif to double up their household income.,Here and there reading the price of goods. I feel pity to those families that are really tight. Only be able to pray for them to double up their household income.,Malaysia
2022-06-23 13:42:41+00:00,1539967178903957507,qishdarleena,Sesaja bebel time gini sebab stress baca news barang naik harga belaka. Barang baking pun dah start naik harga dari lepas cuti raya tuhari yaa..,It's a waste of time because stress is to read the news of the goods. Even baking items have started to rise from the holidays after the holidays ..,Galaksi Bunasakti
2022-06-23 11:49:02+00:00,1539938580646469632,ctnanad,Perosah suruh buat kaw2 tanpa fikir byk yang tak nak sebab nanti semua barang akan naik harga. Confirm la org nk simpan duit.,The pests tell you to do it without thinking that they don't want to because everything will go up the price. Confirm la org to save money.,Ipoh
2022-06-23 11:37:01+00:00,1539935554527444993,kordialmangga,"Dalam pada membebel tu aku notis satu bnde...

Aku dh perasan efek kenaikan harga barang terhadap perbelanjaan aku as single income. Fuhh.. tahun depan layla pulak sekolahh.. fuh fuh...","In my mind I notice one ...

I noticed the effect of rising prices for my spending as single income. Fuhh .. next year Layla is a school .. Fuh fuh ...",
2022-06-23 10:22:25+00:00,1539916782386831360,kaymohdbusy,@sky_is_purple Kannn. Tapi harga barang basah mahal. Taktau la 1st july nanti naik lagi berapa 😕,@sky_is_purple kannn. But the price of wet goods is expensive. July's 1st July will go up again 😕,Kuala Lumpur
2022-06-23 10:05:44+00:00,1539912580449193984,ruffleseed,"Buang subsidi, buka Kedai Keluarga Malaysia guna duit rakyat jual barang lebih murah dan saing dengan peniaga kecil. 

Barulah style bossku @NajibRazak tangani isu harga barang naik","Discard subsidies, open a Malaysian family shop for people's money to sell cheaper and competitive goods with small traders.

Then my boss's style @najibrazak deals with the price of goods rising",Malaysia
2022-06-23 07:12:32+00:00,1539868996115124226,AlessakhanAK,tak semua orang dapat bang BKM tu. cancel je la bajet BKM tu.  bantuan ni bukan penyelesaian. harga barang naik. nilai matawang makin rendah. jumlah pendapatan dengan kos sara hidup tak selari,Not everyone can get that BKM. Cancel je la budget bkm tu. This help is not a solution. The price of goods goes up. The value of the currency is lower. Total income with non -parallel living costs,Selangor Darul Ehsan
2022-06-23 05:28:17+00:00,1539842761595138049,mundhri03180616,@AmithA_HirscH @detikcom Harga barang barang pada naik semua daya beli masyarakat lemah.pusing.....,@Amitha_hirsch @detikcom The price of goods on the rise of all the power of the community is weak.pusing .....,Aceh indonesia
2022-06-23 04:20:28+00:00,1539825692816609280,Apenglah,Bye2 lah malaysia. Harga barang naik gaji tak naik. Gua nak blah pergi batam. https://t.co/Xh3DyS4Z5x,Bye2 is Malaysia. The price of the goods rising does not go up. I want to go to Batam. https://t.co/xh3dys4z5x,Patin Rock City
2022-06-23 02:14:38+00:00,1539794026227830784,Hfizbhrdin,"@IsmailSabri60 lawak. Dengan bagi one off RM100 &amp; RM50, beban apa yang kau cuba nak ringankan? Harga barang mentah naik, kenaikkan bukan pada 1 barang je ya bang. Tu baru cerita brg mentah, belum sudut perbelanjaan yg lain.","@Ismailsabri60 jokes. With one off RM100 & amp; RM50, what burden are you trying to lighten? The price of raw goods goes up, the increase is not at 1 item. It's just a raw story, not another spending.",
2022-06-23 02:08:46+00:00,1539792549694812160,nazura93,Harga barang mentah naik. Pastu dihaburkan dengan bantuan Keluarga Malaysia yg tahan tak sampai berapa hari. Kemon laaa ~ kita nak penyelesaian bukannya gula²,The price of raw goods goes up. It must have been brought with the help of Malaysian families for less than many days. Kemon laaa ~ we want to solution instead of sugar,"Johor Bahru, Johor"
2022-06-23 01:00:42+00:00,1539775420123738113,ntyrhghns,gaji rakyat malaysia mostly underpaid tp kos kenaikan harga barang tak tally dgn level gaji. cm siel.,The salaries of Malaysians are mostly underpaid but the cost of rising prices is not tally with the pay level. cm siel.,
