Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Translated_Tweets,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
14/3/2023,Arifin NK,1.44E+18,JulBayur3,1.48E+18,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JulBayur3 Jeruji besi besi...??? Koruptor dan tukang suap ternyaman hanya ada di Indonesia. Miliaran bahkan triliyunan uang negara digarong tapi hukumannya nggak sepadan! giliran maling singkong karena lapar hukumannya,wow it's amazing! Bahkan ada penyuap yang ngumpet!","@Julbayur3 Iron Iron ... ??? Corruption and bribes are only available in Indonesia. Milk even the country's money trillers are being treated but the punishment is not the same! It is a hungry turn for hungry, wow it's amazing! There is even a lifter of lumps!",,,,1.64E+18
14/3/2023,Paksheikh,323330516,syhr,83557159,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@syhr Saya lapar,saya nak makan.Awak dah makan?","@syhr I'm hungry, I want to eat.",,,,1.64E+18
14/3/2023,Syauti_a,241613969,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lapar, mencari satey.
15 daging, 15 ayam,2 ketul nasi impit. Total Rm 26.
Murah ke murah?
Hanya di Yus Satey keramat, berhadapan Masjid kubu gajah,  sungai buloh.
Mana nak cari 2023 di Sungai buloh Satey Ayam 0.80, Satey Daging 0.80. 
#kitajagasungaibuloh https://t.co/d3Fo57YcSJ","Hungry, find satey.
15 meat, 15 chicken, 2 tablespoons of rice. Total RM 26.
Cheap to cheap?
Only at Yus Satey Keramat, opposite the Elephant Fort Mosque, Sungai Buloh.
Where to find 2023 in Sungai Buloh Satey Chicken 0.80, satey meat 0.80.
#kitajagasungaibuloh https://t.co/d3fo57ycsj",,,,1.64E+18
14/3/2023,Aritha,111899673,,-1,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Lapar nyaaa ??????,Hungry ??????,,,,1.64E+18
14/3/2023,Ms.AnnaLisa,832946288,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Baru pukul berape dah lapar ni macam mane nak tahan sampai ke malam,It's just a hungry for this mane to hold it up to the night,,,,1.64E+18
14/3/2023,EKA,444417768,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",staff CIMB senawang mmg mcm sial ke perangai? kau nak tengking2 orang sebab kau bosan + lapar. butho,Staff CIMB SENAWANG mmg mcm damn to temper? You want to spit on people because you're tired of being hungry. butho,,,,1.64E+18
14/3/2023,al,247763409,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kecewa dgn 4fingers. Guna shopee food, Order set add on nasi, dia bg set je :( org dh la tgh lapar, bayar kot ermm masa nak refund dia mntk gmbr adk tgh mkn maleh dh la, boikot 4 fingers","Disappointed with 4fingers. Use Shopee Food, order set add on rice, he bg set je :( org dh la tgh hungry, pay kot ermm when he wants to refund he is gmbr adk tgh mkn maleh dh la, boycott 4 fingers",,,,1.64E+18
14/3/2023,Baba Rayyan,881709002,STresnowat1,2700740070,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@STresnowat1 Kesiannya kamu ni.. lapar perhatian..??,@Stressnowat1 your pity .. hungry attention .. ??,,,,1.64E+18
14/3/2023,Andi Azhar Andi Tahir,27610370,amldrss,79957473,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@amldrss BETUL! Biarkan je diorg jual mahal kan. Tgok2 kosong jugak. Lapar lah tu ????,@amldrss right! Let the sale of the sale be expensive. Tgok2 is empty. Hungry is that ????,,,,1.64E+18
14/3/2023,Lily✨,508916218,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ngantuk tapi lapar,Sleepy but hungry,,,,1.64E+18
14/3/2023,A M I R A ♡,1.23E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dah makan lunch awal, confirm pukul 4 atau 5 nanti lapar balik","Have eaten lunch early, confirm at 4 or 5",,,,1.64E+18
14/3/2023,Sya,1137526147,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lapar youu. Baru nak dinner nasi ayam pukul 1.50 pagi waktu malaysia. Lol https://t.co/K4UuTqW0S6,Hungry youu. New to dinner chicken rice at 1.50am Malaysia time. Lol https://t.co/k4uutqw0s6,,,,1.64E+18
14/3/2023,Qiz Balqis • Takaful & Property,404774630,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saya lapar tapi saya ngantuk. Burger dengan air ada kt sebelah. Boleh tak makan dalam mimpi je ? ??,I'm hungry but I'm sleepy. Burger with water is on the side. Can't you eat in a dream? ??,,,,1.64E+18
14/3/2023,Freelancer,1674617574,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalau sudah ngantuk jadi malas makan, lapar pun hilang...","If you are sleepy to be lazy, hungry is gone ...",,,,1.64E+18
15/3/2023,Nazurah,9.06E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alu sikpat tdo mala terbayang. Gg esok am shift. Selagik sik menses ng mala lapar ?? https://t.co/3EbHrtQfV4,Alright the tdo Mala imagined. GG tomorrow is a shift. Sika Sik Menses Ng Mala Hungry ?? https://t.co/3ebhrtqfv4,,,,1.64E+18
15/3/2023,khalisah ??,3160541634,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tapi tulah lapar benor skrg ni.. nak masak megi rasa berdosa pada badan ??,But this is a hungry hungry now .. Want to cook a sin on the body ??,,,,1.64E+18
15/3/2023,kien.,9.44E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lapar gila astu mak masak nasi goreng ada telur pula ??,Hungry crazy mom cook fried rice with eggs anyway ??,,,,1.64E+18
15/3/2023,نيسا ??,2991098931,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pukul 3 dah makan dgn husband, pastu lapar, pukul 6 lebih makan lagi. Ni lapar balik, apebenda ni perut ?? naii badannya tak jugak. Lauk pon dah habis, malas dah nak memasak malam2","At 3 o'clock eating with your husband, it's hungry, 6 o'clock. Is this hungry back, what is the stomach ?? Naii his body is not good. The fish is over, it's lazy to cook the night",,,,1.64E+18
15/3/2023,SH ??,269246687,nuna_winna,1.02E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nuna_winna Kann, i pulak pattern makan tgk phone, dri lapar, tgk video concert trus hilang selera.. teruk betul ????????","@nuna_winna kann, i pulak pattern eating tgk phone, drip hunger, tgk video concert trus losing appetite .. really bad ????????",,,,1.64E+18
15/3/2023,iqbal saudagar,8.87E+17,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Burger tak murah ,tak mahal tapi sedap.. #burgertime #burgerlove #burgercrispy #burgersedap #burgermurah #gombakdelivery #gombakfooddelivery #fooddelivery #selayangfooddelivery #gombak #selayang #selayangbaru #selayangmall #batucaves #batucavesfood #lapar #laparke https://t.co/nhjMHS20pI","Burger is not cheap, not expensive but tasty .. . CO/NHJMHS20PI",,,,1.64E+18
15/3/2023,wanie ??,1.12E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balik dari hospital memang cari nasi, lapar teruk","Back from the hospital is looking for rice, bad hungry",,,,1.64E+18
15/3/2023,suga sexy,2613416196,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aku ni lapar tapi nak kurus. Tadi dah makan nasi. :'),I'm hungry but I want to be skinny. I had eaten rice. : '),,,,1.64E+18
15/3/2023,A M I R A ♡,1.23E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lately ni cepat lapar tapi kalau makan mesti tak habis,Lately this is hungry but if you eat it must never be,,,,1.64E+18
15/3/2023,ηυяαιzαт αвdziz ????,235915209,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lelaki n kalau dia lapar xpe. Tapi anak2 dia lapar xboleh. https://t.co/ks1FNcUUuy,The man n if he is hungry xpe. But his kids are hungry. https://t.co/ks1fncuuy,,,,1.64E+18
15/3/2023,deela,1329878630,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kenapa ye org kata air gula x sedap.. aku hritu rasa sedap je ?? relax je mcm minum sirap ?? maybe sbb lapar & haus kot dh puasa semalaman ?? https://t.co/jK2hj1k4Yd,Why do you say sugar water x is delicious .. I feel good? relax je mcm drink syrup ?? maybe as hungry & thirsty fasting overnight ?? https://t.co/jk2hj1k4yd,,,,1.64E+18
15/3/2023,Annisa Tamara ??,3406114763,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sarapan nasi kuning jam 7, jam segini udah lapar!","Yellow rice breakfast at 7 o'clock, this time is hungry!",,,,1.64E+18
15/3/2023,yanut,240199925,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lemah betul kalau shopping barang dapur time lapar ni ??,Is it really hard to shopping for this hungry kitchen item ??,,,,1.64E+18
15/3/2023,ain.sebbie | ✨???????????????? ????-??????????✨,1.37E+18,SyahidahDarmawi,2288221622,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SyahidahDarmawi I seeeeee. Sbb family i jenis berbuka kuih2 je, lepas terawih baru dinner nasi, sebab tu sahur tu belum lapar. Tahun ni plan berbuka nak berbuka dgn nasi pulak, tp tgk la nanti terawih cemana dah kenyang tu ????","@SyahidahDarmawi I SEEEEEE. As a family I kind of breaking the cake, after the new dinner of the rice dinner, because it was not hungry. This year the plan is to break up with rice, but it's not too late ????",,,,1.64E+18
15/3/2023,behave,458015024,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Duduk rumah tak rasa lapar wpun makanan sentiasa dpn mata. Tapi bila kt office… 24jam fikir psl makanan. Adakah kesimpulannya jgn pegi office demi menjauhi kegemukan,Sitting at home does not feel hungry even if the food is always with the eyes. But when the office ... 24 hours think about food. Does the conclusion do not go to the office to avoid obesity,,,,1.64E+18
15/3/2023,ادي هاريث????????,482935127,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Masuk office pagi ni rasa lapar yg amat. ??,Entering the office this morning is a great hungry. ??,,,,1.64E+18
15/3/2023,menahan diri,738726036,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Haaa..dah macam ni tak tidur lagi. Memang cari nahas. Kan dah lapar,Haaa..it's not like this anymore. It's a crash. It's hungry,,,,1.64E+18
16/3/2023,Effaaaa,66645219,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar. Shud i masak maggie? Ke goreng nasi? Halaaaaaahhhh,Hungry. Shud I cook maggie? To fried rice? Halaaaaaahhhh,,,,1.64E+18
16/3/2023,jaa | online business owner ✨,2584320999,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hari ni makan dah banyak tapi masih lapar,Today is a lot of food but still hungry,,,,1.64E+18
16/3/2023,ali,186053702,AliaaNadiah,186053702,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dah 4 train ye sampai aku masih tak dapat naik HUAAAAAAA dah la tengah lapar ni,already 4 train ye until i still can't climb huaaaaaaa it's hungry,,,,1.64E+18
16/3/2023,J U E ??,2168229414,,-1,in,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",Lapar w/ @adha_arazman (@ The Manhattan Fish Market in Kuala Lumpur) https://t.co/Dvd9DNL2ks,Hungry w/@adha_arazman ( @ The Manhattan Fish Market in Kuala Lumpur) https://t.co/dvd9dnl2ks,3,102,,1.64E+18
16/3/2023,MyLittleJourney,482690943,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",masa ni kau lapar pun tak heran dah dengan makanan ?? https://t.co/LShuRfelr1,Do you even have to be hungry for food ?? https://t.co/lshurfelr1,,,1,1.64E+18
16/3/2023,nina-syazna??????,156763577,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sikgor for lunch.
 Walaupun dah tak lalu tapi sebab lapar ku telankan Jebat!","Sikgor for lunch.
 Although it's not gone but because of my hungry, it is a jerk!",,,,1.64E+18
16/3/2023,alep,1.11E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar tapi taknak nasi. Faham tak?,Hungry but not rice. Do you understand?,,,,1.64E+18
16/3/2023,fatinkeprawi,1.01E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mata mengantuk,perut lapar ??","Sleepy eyes, hungry stomach ??",,,,1.64E+18
16/3/2023,natsume142,1605165343,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lapar.. tak sabar time lunch, bawa bekal ikan tempoyak","Hungry .. Can't wait for lunch time, bring tempoyak fish supplies",,,,1.64E+18
16/3/2023,Fadd Yeager,149368853,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar tapi malas nak buka mulut,Hungry but lazy to open your mouth,,,,1.64E+18
16/3/2023,shes,1450674421,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hai lapar semulahhhhhh nak makan apa yaaaa,Hi hungry I want to eat what yaaaa,,,,1.64E+18
17/3/2023,Marsya,332121704,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Apparently only after marrying me Syahmi baru dengar “lapar nasi”.

Ingat semua orang pun ckp lapar nasi(?) esp bila.. nak nasi? ??","Apparently only after marrying me Syahmi just heard ""hungry rice"".

Remember everyone is hungry rice (?) ESP when .. Nak rice? ??",,,,1.64E+18
17/3/2023,. : : MNA : : .,1.50E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nasi lemak ayam 2 ketul for dinner. Lunch konon2 kenyang tak lapar sangat sebab busy. Office mate tapaukn pun tak usik. Bila dah malam ni lapaqq betul. Haha ✌️✌️ https://t.co/HHyA4n0OUu,Chicken fat rice 2 tablespoons for dinner. Lunch is supposed to be full of hungry because it's busy. The office mate is not even smiling. When it is late tonight is right. Haha ✌️✌️ https://t.co/hhya4n0ouu,,,,1.64E+18
17/3/2023,PQ,1.20E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jenis lapar tapi taknak makan nasi,Hungry type but not eat rice,,,,1.64E+18
17/3/2023,Mimie ????‍♂️,464496136,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jgn la main² dgn orang lapar.Lagi² yg jenis baran mcm aku ni…?? https://t.co/hACTThsgHv,Don't play with hungry people. https://t.co/hactthsghv,,,,1.64E+18
17/3/2023,Aisya Aurora,430985035,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sorry baby today mommy busy sgt. Baby tendang2 mommy kuat sebab lapar tadi. Rehat mommy lmbt arini. Maaf ya ??,Sorry baby today mommy is busy. Baby kicks mommy is strong because of hungry. Mommy's rest. Sorry ??,,,,1.64E+18
17/3/2023,Azian Abu Seman,1.25E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lapar terukk nii??,Hungry is bad ??,,,,1.64E+18
17/3/2023,I'M Hasril,1.38E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kalau kita yg tgh beratur dibelakang india ni mcm mana? Dah la lapar. https://t.co/N67d9l3T1e,If we were to line up behind India? It's hungry. https://t.co/n67d9l3t1e,,,,1.64E+18
17/3/2023,ニック ☁️,1.31E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Allahu tgh lapar ni bnyk pulak mknn sedap lalu kat fyp,Allahu tgh hungry this is not good enough to go to fyp,,,,1.64E+18
17/3/2023,Lee SlimShady,68354249,LeeSlimShady,68354249,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Betapa pedihnya si miskin dan anak yatim menahan lapar kerana tak punya wang untuk makan. Rai kan lah mereka yg kurang bernasib baik kerana itu akan mendekatkan dirimu dgn taqwa. Salam Ramadhan buat Dato' @FranticKL 

(Petikan ayat: Matthew 23:12)","How painful the poor and orphans are hungry because they have no money to eat. Rai is the less fortunate because it will bring you closer to the piety. Ramadan for Dato '@frantickl

(Excerpt of Verse: Matthew 23:12)",,,,1.64E+18
17/3/2023,????????,3148211384,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",At this hour I rasa nak kejut Fendi main masak2 bc im hungry :) tapi member is tired dan I takleh tengok dia penat. I’ll let him rest sampai sudah tapi tu lah lapar ni ??,At this hour I feel like I'm shocking Fendi to cook2 bc im hungry :) but member is tired and I can't see him tired. I'll let him rest until it's hungry ??,,,,1.64E+18
17/3/2023,Coach Khairul | GigVenture ??,1.07E+18,hianishere,1128451110,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hianishere Maybe lah. Tengok lapar. Nok makang orang aje. Haha,@hanishere maybe lah. Look at hungry. I don't know. Haha,,,,1.64E+18
17/3/2023,SNH,211764457,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lapar, dapat smashed burger depan Irfan ni sodapnye.","Hungry, get smashed burger front Irfan ni sodapnye.",,,,1.64E+18
18/3/2023,PU liss ????,262415141,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tengok iChang ni makan tengah-tengah malam, lapar! Tapi kita tak boleh la melantak malam-malam. Lari diet nanti.","Look at Ichang's lunch, hungry! But we can't go out at night. Run a diet later.",,,,1.64E+18
19/3/2023,Λιηι ,1024466436,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aku taktau la lapar ke tak. Dah tu dari td duk buang air, ada la dalam 3 kali keluar masuk toilet within 1 hours. Menjadi2 bunyi perut kosong tu ??","I was hungry. That's it from the water, there are 3 times in and out of the toilet within 1 hours. Be the sound of that empty stomach ??",,,,1.64E+18
19/3/2023,Λιηι ,1024466436,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aku dah rasa kenyang dah tp tengah duduk2 kedengaran bunyi perut ""lapar"" ??","I feel full already when I sit in the sound of ""hungry"" stomach ??",,,,1.64E+18
19/3/2023,Effaaaa,66645219,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar lagi. @hanisfaiqahlahh  ????,Hungry again. @hanisfaiqahlahh ????,,,,1.64E+18
19/3/2023,William Chua,8.33E+17,CONTEMPRA_INN,1.18E+18,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CONTEMPRA_INN @iloveitalyy Kucing comel sudah lapar,@ContEMPRA_INN @iloveitalyy Cute cats are hungry,,,,1.64E+18
19/3/2023,ⓘ YobSebenar,718272337,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aku barai betul ni. Tapi lapar tapi barai nak keluar. Bimbo ke ek kalau gini?,I'm a good thing. But hungry but I want to come out. Bimbo to ek if this is it?,,,,1.64E+18
20/3/2023,•MiRo ????•,7.08E+17,teatariq02,9.95E+17,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@teatariq02 Nasi kandar doh tu. hurm..kijoe lapar blako ni bice psal nasi kabu. Mano eh hok jual nasi kabu sedap2 kt shah ale ni?luso poso doh.,@Teatariq02 Rice Kandar doh tu. hurm..kijoe hungry blako ni bice psal rice kabu. Mano eh hok sell rice kabu delicious2 kt shah ale ni? Luso poso doh.,,,,1.64E+18
20/3/2023,amèl,8.25E+17,nurnathrah_,8.25E+17,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YA ALLAH SYUKUR GILA WEH LUAR RUMAH AKU PAKAI SOLAR LAMP kt area parking kete- jadinya takdela satu rumah gelap. ?? kalo satu rumah takde sekelumit cahaya confirm aku dah nangis td sebab sesorang je kat rumah. dahla lapar takdan nak makan.,Oh my God is crazy outside the house I use solar lamp in the parking lot- so it's a dark house. ?? If one house was not a little light confirmed I was crying because someone was home. It's hungry to eat.,,,,1.64E+18
20/3/2023,알리야 ✨,902026028,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aku ni kurus tpi at the same time perut rasa lapar je ??,I was skinny at the same time hungry stomach?,,,,1.64E+18
20/3/2023,αɳყα ժíղҽɾօ ??,1.42E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Faham tak, aku rasa lapar tapi tak rasa nak makan? Hm dah empat hari macam ni. Makan sikit je, pastu dah taknak hmm this is not me!","You know, I feel hungry but don't feel like eating? Hm it's been four days like this. Eat a little bit, I don't want to hmm this is not me!",,,,1.64E+18
20/3/2023,MAY™,1031092542,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kalu kto press besungguh takut nyo kato kto lapar nk ngejah dio..,If you are afraid of being afraid to be hungry for a hungry ..,,,,1.64E+18
20/3/2023,Sofea,594769333,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lapar aku ni mmg takleh bawak bincang. Mmg lapar betul ye setiap masa??,I'm hungry for me to talk. Do you really hungry all the time ??,,,,1.64E+18
20/3/2023,??,8.34E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalau lapar, tidur. then tada taklapar dah jehe","If you are hungry, sleep. then tada taklapar dah jehe",,,,1.64E+18
20/3/2023,AHH 2,36712544,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar teruks….,Hungry hungry….,,,,1.64E+18
20/3/2023,Rosniah Abdullah,141129865,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flight dah sampai lewat malam, perut lapar, tapi kedai makan/cafe tutup dah. Tak convenient langsung. #klia https://t.co/cbHX6uP3uj","The flight is late at night, the stomach is hungry, but the eatery/cafe is closed. Not a direct convenient. #klia https://t.co/cbhx6up3uj",,,,1.64E+18
20/3/2023,Yana Tasha,7.82E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dia macam lapar tapi tak lapar sangat.,He was hungry but not hungry.,,,,1.64E+18
20/3/2023,WOOF??,3284508540,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar. Makan kt rumah jelah.  6 hours to go,Hungry. Eat at home. 6 hours to go,,,,1.64E+18
20/3/2023,????????????.??????????,1389020868,TunHitler,1656138025,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TunHitler Faham . Nak kata lapar . X sangat pon . Peanut butter boleh kot . Kacang jugak ??,@Tunhitler understand. I want to say hungry. X is very pounds. Peanut butter can coat. Peanut butter ??,,,,1.64E+18
20/3/2023,????????????'?? ??,1.16E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar lah aku ni. Nak masak apa eh.,I'm hungry. What to cook.,,,,1.64E+18
20/3/2023,N E Y R A,22664411,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lapar. Nak McD. Tapi pakcik bas tak habaq berapa minit stop sini. Tanya banyak Kali dia diam je. Pakcik bas ni bisu ke huuuuuuu https://t.co/SqkAD6OBlb,Hungry. Nak McD. But the bus uncle didn't have a few minutes to stop here. Ask him many times. This bus uncle is dumb to Huuuuuuu https://t.co/sqkad6oblb,,,,1.64E+18
20/3/2023,Papayen (Adzren Adnan),94138196,Ariff_ft_ezlan,554319318,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Ariff_ft_ezlan @imranasyraff @sofearozaidi_ Betul, tp silap sy jugak, facts tak tepat. Facts kena tepat baru ok. Sama mcm kalau org tanya knp kena solat. Kita pulak jwb sbb solat ni adalah senaman utama utk kuruskn badan kurangkan lapar selain tiang agama. Kn salah tu...","@Ariff_ft_ezlan @imranasyraff @sofearozaidi_ right, but wrong and jugak, facts inaccurate. Facts have to be just right ok. The same is true if they ask for prayer. We are back in this prayer as a major exercise to lose weight of hunger than religious pillars. That's wrong ...",,,,1.64E+18
21/3/2023,✨Beef Liver Supremacy✨ ?? Isotret ??,2908067742,iezasevda,1.24E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@iezasevda Dah la tak berjuang lawan lapar pun masa bulan puasa, pastu komplen harga baju raya mahal ????","@iezasevda is not fighting for hungry during the fasting month, sure the price of the shirt is expensive ????",,,,1.64E+18
21/3/2023,?? ?? ?? ?? ?? ??,1.56E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aku lapar aku sakit perut ?? ke sebab tadi makan laksam weh ??,I'm hungry I have a stomach ache ?? Why did you eat Laksam weh ??,,,,1.64E+18
21/3/2023,RamadanTiba,809256427,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My normal day

Shahalam -> putrajaya-> dengkil -> sepang -> putrajaya-> shalam

Dah macam kerja grabcar ya.. Pastu nak dinner pon dah malas.. Tapi lapar ☹️","My normal day

Shahalam -> Putrajaya-> Dengkil -> Sepang -> Putrajaya-> Shalam

It's like a grabcar work .. I want to have dinner is lazy .. but I'm hungry ☹️",,,,1.64E+18
21/3/2023,JIJO FIGHTER??,1.34E+18,GhazaliPuteh,1.55E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GhazaliPuteh okey bagi sikit nanti makanan tu lapar,@Ghazaliputeh okay for a little bit of food,,,,1.64E+18
21/3/2023,JIJO FIGHTER??,1.34E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lelaki kalau lapar dia cari makan dulu..perempuan kalau dia lapar dia tak cari makan dulu! tapi dia cari pasal dulu barulah cari makan....????,Men if he is hungry he is looking for food first ... a girl if he is hungry he won't look for food first! But he was looking for something first and then he was looking for a meal .... ????,,,15,1.64E+18
