Datetime,Username,Cleaned_Tweets,Location,Polarity,Subjectivity,Sentiment
2022-08-04 12:07:51+00:00,Arajaraj50,know,Damansara,0.000000000,0,Negative
2022-08-04 12:14:01+00:00,KamusKecil01,south sudanese population suffer worst hunger year flooded flood increased cost,Indonesia,-1.000000000,1,Negative
2022-08-04 12:14:51+00:00,DakPayed,rain hungry kimchi ramen extraordinary attorney woo,Kuala Lumpur,0.333333333,1,Positive
2022-08-04 12:36:50+00:00,zeusrectra,blessed worried,manila / kuala lumpur,0.000000000,0,Negative
2022-08-04 12:50:22+00:00,hamhamgirl,steak nonospretty bland ate anyway coz super hungry,Philippines,0.083333333,0.75,Positive
2022-08-04 12:54:52+00:00,agungsusilo_008,capek sleepy peg hungry astaghfirulloh walhamdulillah healthy,"Klaten-DKI Jakarta, Indonesia",0.500000000,0.5,Positive
2022-08-04 12:58:41+00:00,YasminAliaAbdu2,man happy happy hungry full face every day expression,Malaysia,0.650000000,0.85,Positive
2022-08-04 13:40:53+00:00,Nurinayo,price item yaallah knew shopping early discount expensive,"Kuala Lumpur, Wilayah Persekut",-0.200000000,0.5,Negative
2022-08-04 14:08:03+00:00,Hariskelana1,rain getting worse stomach feeling hungry,"Jakarta Selatan, DKI Jakarta",-0.400000000,0.6,Negative
2022-08-04 14:38:01+00:00,sljgn,threw dinner hungry asf damn double line,Stuck in trauma 노래나 부를래겨우 뱉어내는,0.000000000,0,Negative
2022-08-04 14:56:33+00:00,ejotero28,pledge lessen carbon footprint whether travel food eat choosing locallyproduced organic food product buy energy consumed home le smart water usage,,0.214285714,0.642857143,Positive
2022-08-04 15:14:32+00:00,Radevengers,toothbrush suddenly hungry,,0.000000000,0.5,Positive
2022-08-04 16:02:46+00:00,morasaki12,tun mahathir crony taikun care hardship people especially malay mahathir power said jealous rich people people hard tell people tie stomach expect government assistance,"Johore, Malaysia",0.027777778,0.763888889,Positive
2022-08-04 17:12:20+00:00,integra1978,dear god perfect smutty love enough value receive lovedear god wish please give really love find insecure worried preying really smutty thank god love forever,thailand,0.314285714,0.625,Positive
2022-08-04 18:20:55+00:00,natasyajenet,time hungry hour mean move another city hour,,-0.312500000,0.6875,Negative
2022-08-04 18:35:46+00:00,izyannss,time asleep anymore hungry,"Pengerang, Johor",0.000000000,0,Negative
2022-08-04 22:48:15+00:00,enymariani,eat lot morning hungry good idea food,"Denpasar, Bali",0.700000000,0.6,Positive
2022-08-05 00:03:05+00:00,YayyaaRashid,friday table time th morning usually relief today diligent relief see lot empty class keep thank god rest let eat lani awai hungry,,-0.175000000,0.375,Negative
2022-08-05 01:20:51+00:00,nhkhatamina,day woke n reallize summer break almost nevermind hungrygt,Việt Nam,0.000000000,0,Negative
2022-08-05 01:55:32+00:00,farrashafeka,cannot order grab foodpanda hungry,Kuala Lumpur City,0.000000000,0,Negative
2022-08-05 02:07:39+00:00,chizbun,posted photo hungry asian unlimited grill,"Paranaque City, Philippines",0.000000000,0,Negative
2022-08-05 02:10:29+00:00,shahfiqamaziah,tgh money loses money gone want eat last night damn kimak,"Setapak, Kuala Lumpur",-0.150000000,0.083333333,Negative
2022-08-05 02:29:56+00:00,rushdysaufy,hello everyone know hungry let order quickly shopeefood many discount come marketing petaling jaya selangor,,0.416666667,0.5,Positive
2022-08-05 02:43:35+00:00,vtymhd,jak writing hungry back,"Sibu, Sarawak",0.000000000,0,Negative
2022-08-05 03:31:16+00:00,ZackAvaricious,today breakfast giant rice breakfast cheat already coat hungry feel eating,Flat Earth,0.000000000,1,Positive
2022-08-05 04:07:38+00:00,_charlieechan,much people think survive global crisis original existing problem already hunger malnutrition global warming human exploitation high inflation pandemic situation political war etc,"Quezon City,Phillipines",0.105000000,0.241428571,Positive
2022-08-05 04:19:06+00:00,mohamad1809_,maybe butter sauce little salty,"Kelang, Selangor",-0.187500000,0.5,Negative
2022-08-05 04:20:02+00:00,mohamad1809_,maybe ate middle hungry coat taste good,"Kelang, Selangor",0.350000000,0.3,Positive
2022-08-05 04:27:54+00:00,babyshima64,think cooked x pity full,Planet Marikh,0.125000000,0.375,Positive
2022-08-05 05:05:22+00:00,A___R25,haechan bubble update wib good morning hungry going eat meat answer day wib ate jungwoo answer kok gk included,Indonesia,0.700000000,0.6,Positive
2022-08-05 06:09:53+00:00,temptempholder,china dick move big size power hungry taiwan give contract lah signature talk heck believe say say thing make one map dotted line claim everything inside mine,,0.000000000,0.1,Negative
2022-08-05 06:38:07+00:00,OfficialJoannaJ,sleeping donkey decided call johor tell hungry eating texas chicken boy,Malaysia.,-0.600000000,0.95,Negative
2022-08-05 06:42:17+00:00,iamfuzy,scene hurt eye customer eat please lift throw barrel provided kfc legally coleslaw eat hungry without feeling first eaten journey,"Kuala Lumpur, Malaysia",0.225000000,0.266666667,Positive
2022-08-05 07:13:40+00:00,bangichal_tv,indonesia gem loh jinawi let money neighboring country brarti rich donk anyone starve,"Surakarta, Jawa Tengah",0.375000000,0.75,Positive
2022-08-05 07:29:08+00:00,ricorinaldi,hi people kedah say hungry good meal,Kuala Lumpur,0.700000000,0.6,Positive
2022-08-05 07:36:00+00:00,antz_rachanirom,everybodys got hungry heart hungry one kalasin young lad,Thailand,0.100000000,0.4,Positive
2022-08-05 08:24:51+00:00,aaadibbbaaaH,wait sister come back hungry eat eat sukiya,old trafford,0.000000000,0,Negative
2022-08-05 09:26:04+00:00,joongdunk_p,eat well babie ig story updatelooks deliciousim hungry suddenly,"Singapore,Singapore",0.000000000,0.5,Positive
2022-08-05 09:54:43+00:00,wahyutanoto,hunger city rise finally stew noodle,"Banjarnegara, Indonesia",0.000000000,1,Positive
2022-08-05 10:24:22+00:00,safwanrahiman,typical malaysia one price good one,Kuala Lumpur Federal Territory,0.266666667,0.55,Positive
2022-08-05 10:53:17+00:00,MariaCuy02,house udach replacedrename jd hungry house blom house hurt healthy home msh sane wan rename ngockkk,,0.150000000,0.325,Positive
2022-08-05 11:12:08+00:00,iliansori,want tell want tell hungry ate,"Kuala Lumpur, Malaysia",0.000000000,0,Negative
2022-08-05 11:54:45+00:00,almgtrrz24,hyejun worried sucheol instead brother hanjun ughh girlfriend thing waaah hanjuns cuteness mah fave,,0.000000000,0,Negative
2022-08-05 12:11:13+00:00,thebabygrls,initial intention spend contour kutek pray hungry,not available for anyone,0.000000000,0,Negative
2022-08-05 12:26:08+00:00,irfxnfxthi,hungry mouth chew food,Malaysia,0.000000000,0,Negative
2022-08-05 12:30:48+00:00,yehsekupunk,period hungry want eat come,,0.000000000,0,Negative
2022-08-05 12:31:50+00:00,VistaRiev,stephen think hungry darling,Republic of the Philippines,0.000000000,0,Negative
2022-08-05 13:01:14+00:00,ayun_kurn,royalization extreme weather political activity climate crisis hunger disaster appeared,Sausu Torono,-0.062500000,0.55,Negative
2022-08-05 13:07:28+00:00,woshikathper19,burger rainy day hungry homies,Philippines,0.000000000,0,Negative
2022-08-05 14:15:32+00:00,IzzzTheGreat,eh hungry stomach come walk stomach auto keep hungry,Kuala Lumpur,0.000000000,0,Negative
2022-08-05 15:07:14+00:00,sarahleciel,feel full eating two oat feed stay hungry eating packet gram yellow sweet potato,antah-berantah,0.233333333,0.4,Positive
2022-08-05 15:49:06+00:00,MengoYee,price good grocery store market rising hard live find food family rm weaker country season play mahathirs politics separate people personal political agenda,,0.108939394,0.408333333,Positive
2022-08-05 19:03:51+00:00,Elkisanjaya94,hungry past story,sukamenang,-0.250000000,0.25,Negative
2022-08-05 20:51:15+00:00,AlannaEloa,hopefully rain outside walking purchase water sleepy hungry actually girl life,,0.000000000,0.075,Negative
2022-08-05 22:19:05+00:00,maman1965,hungry savior dawn thank,Indonesia,0.000000000,0,Negative
2022-08-05 22:47:08+00:00,Danial_Damir,hungry brother craving toast penang penang second bridge intergrated toll plaza b simpang four penang w,Ampang,0.000000000,0,Negative
2022-08-05 23:48:09+00:00,MiksonNamangdj1,feed faith fear die starvation,Jogja - Indonesia,0.000000000,0,Negative
2022-08-06 00:03:50+00:00,iamghani,unique handmade sausage taste filling would imagined hungry one sausage,"Tokyo-to, Japan",0.375000000,1,Positive
2022-08-06 00:19:51+00:00,PLinKualaLumpur,russia accusing west exacerbating food insecurity yet another offensive intended poisonous objective moscow goal make world suffer shift blame onto oppose aggressive policy,Malezja,0.000000000,0.1,Negative
2022-08-06 00:28:35+00:00,JohnGri75729809,people starving hungry homeless dying country tory misrule profiteering,,0.000000000,0,Negative
2022-08-06 01:12:44+00:00,StuartEBromley,hungry caterpillar last year online amalgamating idea youtube clip may idea,"Kota Kinabalu, Sabah",0.000000000,0.066666667,Negative
2022-08-06 01:52:23+00:00,heriher21536616,rajam law blunt opposition hungry buzer,,0.000000000,0,Negative
2022-08-06 02:54:53+00:00,AlannaEloa,foreign passport need arise ill delete social medium start fresh new breath painful depression life malaysia passport replacement return back tummy never hungry australia without job,,-0.122186147,0.43517316,Negative
2022-08-06 02:54:53+00:00,AlannaEloa,foreign passport need arise delete social medium start fresh new breath painful depression life malaysia passport replacement return back tummy never hungry australia without job,,-0.059217172,0.341035354,Negative
2022-08-06 02:58:32+00:00,FezziFezzino,note never watch spanish cooking show time day jeez hungry,Amphoe Mueang Phuket,0.000000000,0,Negative
2022-08-06 03:38:08+00:00,syamimhanz,ok guy officially repurposing saving swiss ok bye stomach branded stuff,Malaysia,0.500000000,0.5,Positive
2022-08-06 04:15:59+00:00,izal_mu,excited meal photo medsos part world many people fall asleep starvation,"Tanjung Karang Barat, Lampung",0.437500000,0.625,Positive
2022-08-06 04:50:42+00:00,ns_weed,purple lemoned g thc indica sativa effect relax happy hungry og,"เชียงใหม่, ประเทศไทย",0.800000000,1,Positive
2022-08-06 05:06:34+00:00,annissarraa,uglyness body hungry better sleep eating mo ngunyah uda tired adindaaaaa nda willing,indonesia,0.116666667,0.65,Positive
2022-08-06 05:09:14+00:00,Rifai70Mukin,continue used hungry thirsty,"Enderby, British Columbia",0.000000000,0,Negative
2022-08-06 05:40:43+00:00,morasaki12,month pm government continues rhetoric country want bankrupt debt borrow japan borrow borrow finally blink country debt people stomach upset expect subsidy,"Johore, Malaysia",0.000000000,1,Positive
2022-08-06 05:41:31+00:00,TreasureKINGS12,subtle assurance know worried overthinking,Treasure World,-0.333333333,0.5,Negative
2022-08-06 05:59:15+00:00,AlannaEloa,get married age please malaysian passport hungry tummy always,,0.250000000,0.25,Positive
2022-08-06 06:15:54+00:00,luq_hakim666,want strike end user rider pandagrab raise price delivery affected rider l vendor consumer expensive consumer x food rider loss vendor loss grabpanda ok big company,,0.000000000,0.433333333,Negative
2022-08-06 07:08:34+00:00,josmurinho,ronaldo focused accurate finishing provided sent minute opponent condition deteriorated hungry goal last year club top scorer epl ranked rd mohsalah shon,"Malang, Jawa Timur",0.300000000,0.4,Positive
2022-08-06 07:11:46+00:00,imlosingmyky,also patient literally coding worried risk fistula,Philippines,0.000000000,0,Negative
2022-08-06 07:40:41+00:00,noorshaheeraa,weh hungry crazy know buy food,,-0.600000000,0.9,Negative
2022-08-06 07:47:43+00:00,InTainan,hamburger weekend presented silk place mouth begin water foot begin move faster break run hungry various hamburger offered,,0.000000000,0.5,Positive
2022-08-06 08:48:12+00:00,whattheFLORD_,tired sleepy hungry homesick af,"Naga City, Philippines",-0.400000000,0.7,Negative
2022-08-06 10:42:38+00:00,enriquemikail,hungry eat dinner,"Kuala Lumpur, Wilayah Persekut",0.000000000,0,Negative
2022-08-06 11:53:13+00:00,adrial__,may feel know careful sometimes affair stomach filled forget looking long,Dari sabang sampai marauke,0.083333333,0.766666667,Positive
2022-08-06 12:07:39+00:00,iamYantyLee,adoi really entertained white docked food new person tired review angry seduce meow hunger angry edge magic,W.P Putrajaya,-0.080519481,0.622077922,Negative
2022-08-06 12:28:16+00:00,hafizal_jai,new ptg td pkol eat shrimp noodle ni pkol eats plaque rice stomach hungry anymore appetite,"Selangor, Malaysia",0.136363636,0.454545455,Positive
2022-08-06 12:41:12+00:00,Khadijahlovee9,hungry know eat fever,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",0.000000000,0,Negative
2022-08-06 12:45:52+00:00,JiHa_ViO_DaNDy,going back hungry right,Malaysia,0.142857143,0.267857143,Positive
2022-08-06 13:27:25+00:00,iibelleyya,honest hungry time,👯‍♀️🌼,0.600000000,0.9,Positive
2022-08-06 15:49:28+00:00,Ju_Natasha,oh met many ignorant people someone ignorant kebodohan tahap dewa something seeing frequently past two year dear god much worried future youth type role model,"Kota Kinabalu, Sabah",0.112500000,0.26875,Positive
2022-08-06 15:50:02+00:00,hannamelina,eat ci walo ga hungry later hurt cannot work cannot catch lot,Bali - Indonesia,0.000000000,0,Negative
2022-08-06 16:25:48+00:00,AbangAirul,thank god real remember culture owg dlu owg died x cooked ate home body hungry allahuakbar big mistake,"Gombak, Selangor",0.100000000,0.2,Positive
2022-08-06 16:54:19+00:00,DakPayed,eye already open stomach hungry,Kuala Lumpur,0.000000000,0.5,Positive
2022-08-06 17:17:29+00:00,HeyKabali,man hungry fair ish,"Dhaka, Bangladesh",0.700000000,0.9,Positive
2022-08-06 17:23:39+00:00,norhidayah0209,sleeping clock want try get back xdpt hungry almost hour hungry force hmm chat tv,"Sandakan, Sabah",0.000000000,0,Negative
2022-08-06 21:06:03+00:00,Noriko_AUM,sometimes removing people life make room better people,Home in Thailand,0.500000000,0.5,Positive
2022-08-06 21:29:54+00:00,shuadakhairudin,thank god may endure hunger thirst today,Kuantan,0.000000000,0,Negative
2022-08-06 23:57:56+00:00,adibmohdaini,stunning thing last evening back work docked teeth looking gardenia bread see back hotel hungry pm gb fp closed,"Ampang, Wilayah Persekutuan Ku",0.080000000,0.233333333,Positive
2022-08-07 01:00:17+00:00,sifaisalsidiq,need get married gpp cook food sale gopud etc married buy economy babychild expensive stormy husband good enough wilujeng da bonan eta mah,"Cihampelas, Bandung Barat ",0.140000000,0.46,Positive
2022-08-07 02:32:16+00:00,Mark_in_Bangkok,never hungry morning hospital tell cannot eat hungry,"Bangkok Noi, Bangkok",0.000000000,0,Negative
2022-08-07 03:34:11+00:00,aimansaqils_,whatever happens hungry eats,"Selangor, Malaysia",0.000000000,0,Negative
2022-08-07 03:42:47+00:00,mbowes_saksirmu,name found hungry brought back mess,"Kota Surabaya, Jawa Timur",-0.087500000,0.0875,Negative
2022-08-07 03:51:31+00:00,izad_abas,best sleep holiday wake hungry eat,Malaysia,1.000000000,0.3,Positive
2022-08-07 05:01:22+00:00,Nadaazmin,really angry parking lot car block parking lot good nk jgk car block org haih dah la tgh hungry,HomeSweetHome,0.100000000,0.8,Positive
2022-08-07 05:17:03+00:00,Medanfoodblog,footstep hungry stop one breakfast shop jalan teluling location accurate across cafe taksim wrong ordered sweet rice powdered egg yellow noodle asked replace noodle vermicelli,Makan2yok@gmail.com,0.062500000,0.545833333,Positive
2022-08-07 05:21:10+00:00,namasayalyna,disappointed always hungry,"Kuala Lumpur Federal Territory, Malaysia",-0.750000000,0.75,Negative
2022-08-07 06:11:04+00:00,GhazaliResab,pm dsjsy slow study ydp great parliament hold ge current state country price lcs lcs rising opposition help bn umno victory ge,,0.166666667,0.516666667,Positive
2022-08-07 06:11:04+00:00,GhazaliResab,pm dsjsy slow study ydp great parliamentary parliament hold ge current state country price lcs lcs rise opposition help bn umno victory ge,,0.166666667,0.516666667,Positive
2022-08-07 08:20:54+00:00,muhammadsyazmi3,miss miss sleeping dream sad meet bored call hungry boil indomee hv nice day,"sijangkang ,klang",-0.133333333,1,Negative
2022-08-07 08:48:55+00:00,Lavender198709,blame food cheap expensive food important delicious standard tasty expensive b food feel good cheaper yes ill buy surprise choose b reason b expensive,,0.055555556,0.711111111,Positive
2022-08-07 09:00:10+00:00,CHEDA_KHAN,highlight year tow truck muo theme song trip worried,"Shah Alam,Selangor,Malaysia.",0.000000000,0,Negative
2022-08-07 09:03:28+00:00,noorafieyda,one day eat pape hungry,Kuala Lumpur,0.000000000,0,Negative
2022-08-07 09:52:30+00:00,HanifAhmad_,jt acute hunger people hhh ignorance level film,Indonesia,0.600000000,0.9,Positive
2022-08-07 11:54:22+00:00,antz_rachanirom,time falli feel need get back foot asapnot strong want loved one worried need strength hold onbut end dayi could use pair armsa shoulder cry onguess ill get greeny rose,Thailand,0.246666667,0.696666667,Positive
2022-08-07 12:42:39+00:00,guildasia,un end achieve security improved promote sustainable awardwinning floating garden initiative innovator working prototype implement novel solution grow food community,,0.000000000,0,Negative
2022-08-07 12:43:09+00:00,grrrrrace,finally looking closest hungry hungry unbearable,Anywhere you want,0.000000000,1,Positive
2022-08-07 12:49:42+00:00,DudungYourLove,loyalty card free unit glowtox dockie francis hungry drive way zensho sashimi stressed visit alpha massage always glass clink raspberry vodka cute borta bartender backdrop,"West Virginia, USA",0.450000000,0.9,Positive
2022-08-07 13:24:00+00:00,teddypay,seeing full house mlbb campus tournament safely conclude hungry reason let grab lunch quite cut anymore,Singapore,0.425000000,0.525,Positive
2022-08-07 14:26:53+00:00,azamreeves,hungry time running plate time play finish desk aeon advanced,jannatul firdaus,0.400000000,0.6,Positive
2022-08-07 15:28:39+00:00,ryana,nonstop order mcdonalds pm patience people mcdonalds specialist working best get craving hunger satisfied,シンガポール,0.750000000,0.65,Positive
2022-08-07 15:33:20+00:00,kaathlynann,hungry need lessen food intake lose body fat,Republic of the Philippines,0.000000000,0,Negative
2022-08-07 15:50:04+00:00,nurulmaisarah_,suddenly remember one time along ask humaira mad replied hungry coat,,-0.312500000,0.75,Negative
2022-08-07 16:05:12+00:00,SelfiaFelinda,grabfood gacoan mixue cold already sleepy starving,"Mojokerto, Jawa Timur",-0.600000000,1,Negative
2022-08-07 16:05:24+00:00,IberisLaJustice,rd count see automatic feeling hunger,Indonesia,0.000000000,0,Negative
2022-08-07 16:23:02+00:00,mytheorem,conclusion original song lyric changed due frog rice cooked properly cow pad causing cow hurt starve n,,0.046666667,0.421666667,Positive
2022-08-07 16:47:10+00:00,FatinKhalil,tgh tgh tido awake hungry thirst bygkn,Kuala Lumpur.,0.000000000,0,Negative
2022-08-07 16:59:30+00:00,SaywellsITP,glad able gift family tagalog bible ot included thanks local pastor recently supplied boxfull pray new friend give thanks hunger word ask study god would work heart,"Santa Maria, Bulacan",0.219480519,0.389935065,Positive
2022-08-07 17:30:15+00:00,intanwhoo,every time returned baling packing everything house bring penang back box food bringing penang back mcm get help already,Penang,0.000000000,0,Negative
2022-08-07 20:24:09+00:00,ayamgorengspes,hour hungry cartilage,"Yogyakarta, Indonesia",0.000000000,0,Negative
2022-08-07 20:58:12+00:00,6961df9e4ab34c6,stand palestine stand humanity hungry send best food palestine tell,"South Borneo, Indonesia",1.000000000,0.3,Positive
2022-08-08 01:40:35+00:00,Aida_kim,look peoplearound serve song eat hungry see hpreadingsnap pic,,0.000000000,0,Negative
2022-08-08 01:59:05+00:00,antoarief,culinary culinary experiment morning breakfast field breakfast turn delicious hungry,,0.333333333,0.333333333,Positive
2022-08-08 03:52:43+00:00,hanymael_,get hungry home office lunch must hungry,Find me!,0.000000000,0,Negative
2022-08-08 04:06:40+00:00,CikRos93,waiting continue waiting want take grant car sorg je handle counter sign agreementyg nk bt settlement aduhaiii severeamek new staffhmmm think much hungry niee,taiping,0.168181818,0.327272727,Positive
2022-08-08 04:21:08+00:00,rshazrin,please check child similar experience tell everyone vigilant keep eye child worried guy might lingering around area,"Damansara, Selangor",0.000000000,0.4,Negative
2022-08-08 05:00:51+00:00,faridshHamsudin,hungry fish banana chip,"Rembau, Malaysia",0.000000000,0,Negative
2022-08-08 06:50:48+00:00,PakdheSinggih,every time something antrian told handled teacher teacher asked son bed fast right keep playing son manner self esteem empathy grow care,"Magelang, Jawa Tengah",0.242857143,0.567857143,Positive
2022-08-08 07:37:21+00:00,RegiSukmana,wenaks pink starvation extinguisher work,"Sidoarjo, Indonesia",-0.100000000,0.3,Negative
2022-08-08 08:08:27+00:00,MachuPapee,really hungry stressed,"National Capital Region, Ph",0.200000000,0.2,Positive
2022-08-08 09:23:15+00:00,RajaShahmi,hungry back cook tomyam,Sri gombak,0.000000000,0,Negative
2022-08-08 10:50:55+00:00,qishdarleena,know nihari hungry lot crazy eating morning breakfast bread pasta lunch eating birthday cake el lunch eat rice fish finished dinner want eat,Galaksi Bunasakti,-0.600000000,0.9,Negative
2022-08-08 11:08:23+00:00,shrewdmind,hope hungry ghost look house gone,TM-01-27,0.000000000,0,Negative
2022-08-08 11:11:04+00:00,aylanajwa_,brain brain literally sucker glucose whole time studying every time feel hungry,"Johore, Malaysia",-0.050000000,0.6,Negative
2022-08-08 11:12:13+00:00,hhufiy,hungry food full food,"Selangor, Malaysia",0.350000000,0.55,Positive
2022-08-08 12:11:25+00:00,afik_q,know know know hungry,"Selangor, Malaysia",0.000000000,0,Negative
2022-08-08 13:01:22+00:00,qishdarleena,prof hungry eat lot body,Galaksi Bunasakti,0.000000000,0,Negative
2022-08-08 13:44:50+00:00,pupuzilucky,th dayim glad hear opened social account followed yesterday hand worried disturbedany wayyou work hard countryand work hard country one day let witness others achievement,Guangdong,-0.012500000,0.5375,Negative
2022-08-08 13:46:03+00:00,azrulChoi,hello hungry time,"Sepang, Selangor",0.000000000,0,Negative
2022-08-08 13:55:18+00:00,locayoga,fasting regime work hunger pain subsides energy come getting past initial hump worth,,0.016666667,0.116666667,Positive
2022-08-08 14:42:16+00:00,fit_verisha32,willing hungry stomach angry heart,"Seri Kembangan , Selangor",-0.125000000,0.875,Negative
2022-08-08 15:21:21+00:00,ainlighteye,hungry want eat throat swallowed,Ampang,0.000000000,0,Negative
2022-08-08 15:48:53+00:00,isacheplink,coconut bang hunger extinguisher bojo wes turu ndomie fried e entek,"ÜT: -7.65753,110.433114",0.000000000,0,Negative
2022-08-08 15:49:11+00:00,ftnxnbl,hate hungry night,"Kuala Lumpur, Malaysia.",-0.800000000,0.9,Negative
2022-08-08 15:51:01+00:00,nzwxn,trader good trouble price see p mam,Malaysia,0.250000000,0.4,Positive
2022-08-08 16:50:35+00:00,hashsatd,official store lazada long time want restock price good rose quickly camping seat,Malaysia,0.395833333,0.6125,Positive
2022-08-08 16:52:42+00:00,Ame_suppasit,safety safe boy please take care mew mew nstu khai worried,Myanmar,0.500000000,0.5,Positive
2022-08-08 16:53:12+00:00,why_falah,hungry wrong time w tutop shop,Kudus City Pride,-0.500000000,0.9,Negative
2022-08-08 17:33:19+00:00,ReynaldEm_,midnight question hungry otw kilo,"Bandung, Jawa Barat",0.000000000,0,Negative
2022-08-08 17:37:08+00:00,adrial__,klo km later used replaced oatmeal surely lot km better example mlm playing ml hungry usual otomatis km pup morning jd easier oatmeal includes fibrous food,Dari sabang sampai marauke,0.187500000,0.409722222,Positive
2022-08-08 18:13:20+00:00,lopyuuayaa,way take care job hungry suddenly want eat egg,,0.000000000,0.5,Positive
2022-08-08 18:45:05+00:00,mufaatiris,clever fox caught hungry tiger protesting dare eat superior animal eat make god angry believe see happens,Kota Makassar,0.122222222,0.911111111,Positive
2022-08-08 19:09:04+00:00,AsyrafBahauddin,share side dish feeling starving miss mom cooking,"Kuala Lumpur, Wilayah Persekut",0.000000000,0,Negative
2022-08-08 21:44:30+00:00,wawa_ashar,child drink milk plus change child pampers went kitchen hot chocolate hungry hm k,Malaysia,0.250000000,0.85,Positive
2022-08-08 23:14:07+00:00,Lavender198709,vt reminder incident used dad friend house could eat rice child said let hungry stared rice tcocyniwfkqf,,0.000000000,0,Negative
2022-08-08 23:17:25+00:00,Lavender198709,rich thing senior professor senior dosen could tell parent let newborn got starved eat rice heart ache incident around year ago,,0.375000000,0.75,Positive
2022-08-09 02:43:18+00:00,Kang_Suswan,sustenance could achieved would animal die starvation,Tuban - Bandung - Depok,0.000000000,0,Negative
2022-08-09 03:42:26+00:00,Ame_suppasit,good mewning safety trip na babe please take care mew mew naplease wear warm suit nathe weather may coldi worried,Myanmar,0.650000000,0.6,Positive
2022-08-09 03:42:32+00:00,ScarletVVitch96,onerepublic worried right,"Riau Islands, Indonesia",0.285714286,0.535714286,Positive
2022-08-09 04:09:11+00:00,xojolx,eat first hungry emotional also,"Kota Bandung, Jawa Barat",0.125000000,0.491666667,Positive
2022-08-09 04:26:30+00:00,Kage062684,cannot sleep always hungry irritated,Montalban Rizal,0.000000000,0,Negative
2022-08-09 04:58:57+00:00,ArifRalph,hungry lunch got room sabweh cute wrapper,Kings Landing / KL,0.500000000,1,Positive
2022-08-09 05:18:07+00:00,CirnoFumoTan,hungry ghost period wrong hungry ghost appeared tell get,Malaysia,-0.500000000,0.9,Negative
2022-08-09 06:01:28+00:00,Piiaa10,news shortcut pa lg boke skg jd expensive good,,0.100000000,0.65,Positive
2022-08-09 06:09:05+00:00,alfffaomega,soda thirsty right hungry love,"Depok, Jaksel, Jakbar",0.392857143,0.567857143,Positive
2022-08-09 06:25:37+00:00,bacsiloggg,fill stomach le come eating eat little le hunger demand instead stuffing,"Mandaluyong City, National Cap",-0.187500000,0.5,Negative
2022-08-09 06:43:59+00:00,zxmxn,hi recruitment manager tiktok need smartphone spend minute day watching tiktok video earn rmcommission time location restriction worried daily income whatsapp,Yong Peng,0.000000000,0,Negative
2022-08-09 07:00:10+00:00,491300363,remember said elon musk gave b away could solve world hunger b feed world almost x,decentralised,0.000000000,0,Negative
2022-08-09 07:37:58+00:00,MauraAmalia,stomach narrow eat vomit hungry actually,,-0.100000000,0.25,Negative
2022-08-09 08:52:24+00:00,Namkangkangdao,also take care worried,Bangkok,0.000000000,0,Negative
2022-08-09 09:57:27+00:00,HDtaxes,bitten shoelace hungry,"Kemaman, Terengganu",0.000000000,0,Negative
2022-08-09 10:45:07+00:00,Lavender198709,good thing expensive gasadar wife shopping also made mouth shut hungry,,0.100000000,0.65,Positive
2022-08-09 10:59:12+00:00,FifthSolomon,let support every p donation provides meal kababayans experiencing involuntary hunger magdonate gamit ang gcash globe reward point credit card visit link learn,Philippines,0.000000000,0,Negative
2022-08-09 11:55:17+00:00,ririenesss,also lutfi told eat store lutfi hungry mom want cook mom cooked yeee cooked side dish instead fav little good mom ready eat store papa nothing say anymore,Maldives,0.237500000,0.533333333,Positive
2022-08-09 12:33:33+00:00,kynaalkhaired05,crazyaaaa xdek ever ordered food hungry full cancel order stupid siot,,-0.225000000,0.775,Negative
2022-08-09 13:22:59+00:00,kumuhaimin11,side effect cannabis visible experience throat numb headache extreme hunger feeling sleeping extreme rajin truth serum,Hidden Village of Rain,-0.283333333,1,Negative
2022-08-09 13:44:16+00:00,_kuebingka,hungry terosssss body loan loooh,,0.000000000,0,Negative
2022-08-09 13:50:17+00:00,TheMarshGallows,two hour pa lang since last meal hungry,Middle of Nowhere,0.000000000,0.066666667,Negative
2022-08-09 13:53:00+00:00,nigelskelchy,really hungry ghost month,"Kuala Lumpur, Malaysia",0.200000000,0.2,Positive
2022-08-09 15:02:42+00:00,majorjalal,imbalance shear hunger love thirsty follow rule regulation boundary impressed tolerance need approach,DHAKA,0.750000000,0.8,Positive
2022-08-09 15:30:03+00:00,stylesunday1,jaebum forget look worried flood situation korea,ประเทศไทย,0.000000000,0,Negative
2022-08-09 15:32:13+00:00,Wiwi_pratiwi03,hungry hour coto pengen,📍location unknown,0.000000000,0,Negative
2022-08-09 21:32:48+00:00,zaimhq,dine alfresco style enjoy breath fresh air meal myriad cuisine choose breakfast got whole lot easier come check strand mall next alpha ivf woman specialist come hungry leave happy,"Krasnovodsk, Turkmenistan",0.340000000,0.48,Positive
2022-08-09 22:01:11+00:00,CVinkomin,menand wifey eating lunch pm co travelling fromour town far hungry hehe ok co matter sacrifice,"Argao, Central Visayas",0.300000000,0.75,Positive
2022-08-09 23:18:31+00:00,DanGuerrard,seismic activity heavy lorry road worried fracking talking water supply earthquake,"Penang, Malaysia",-0.200000000,0.5,Negative
