Datetime,Username,Translated_Tweets,Location,Cleaned_Tweets
2022-04-02 11:15:29+00:00,UniMalayaSDC,"Happy Ramadan, the best tarbiyah month to be a sustainable person

1. Tadabbur Quran & amp; Hadith in life
2. Use water & amp; electricity in charge
3. Say not to waste & amp; leftovers
4. Many give: alms, gifts, help

#salamramadan https://t.co/lciduxiydz",Kuala Lumpur,happy ramadan best tarbiyah month sustainable person tadabbur quran amp hadith life use water amp electricity charge say waste amp leftover many give alms gift help
2022-04-02 03:39:56+00:00,limlipeng,"He was a 77 -year -old single, having trouble walking, living under the TNB substation and relying on food help from the public. He said all the brothers were dead. He refused to stay in a senior citizen's house. He just wants us to help him get @jkmhq help. https://t.co/6idrckgobp",Kuala Lumpur,year old single trouble walking living tnb substation relying food help public said brother dead refused stay senior citizen house want u help get help
2022-03-31 17:13:32+00:00,allexseah_bm,"The DAP Service Center Kesiders together with NGO SXY provide food assistance to 20 families in need, may all their family members be healthy. 🇲🇾

*Thanks to all the contributors, volunteers and members of the DAP Assembly Unit. https://t.co/ult1ranerh",,dap service center kesiders together ngo sxy provide food assistance family need may family member healthy thanks contributor volunteer member dap assembly unit
2022-03-30 02:15:34+00:00,luxentX,"@pedoqpop Covid Age. Everyone's economic situation is uncertain. Some T20 used to fall B40, ask for a food basket. To ask for help, some don't know where to ask. The HEIs should ask the student and find out who can help.",Petaling Jaya,covid age everyones economic situation uncertain used fall b ask food basket ask help dont know ask heis ask student find help
2022-03-25 06:16:32+00:00,paanpogba,"@aimanseeran when you can set an appointment with this Zakat CEO, would you like to ask for MCD food for weekly?","Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",set appointment zakat ceo would like ask mcd food weekly
2022-03-12 03:09:03+00:00,Media_Selangor,LZS: Five Positive Asnaf Families #Covid19 Receive food help https://t.co/yopgktflp8 https://t.co/qdg3mumsos,Shah Alam,lzs five positive asnaf family receive food help
2022-03-09 23:19:42+00:00,nrhznsofea,"This is the case, the latest opah I am Umno, the time of the CPP at the UMNO org is not helped. I have a YB PKR food box bg 😅. Please do the time for the election to be lost 😔","Perak, Malaysia",case latest opah umno time cpp umno org helped yb pkr food box bg please time election lost
2022-03-03 00:53:16+00:00,VC_Toretto,The first day of the stand -in isolation while waiting for the arrival of the people of Puskesmas to speak and he said he would also be given the help of medicine and food ... is that right?,CnMrS,first day stand isolation waiting arrival people puskesmas speak said would also given help medicine food right
2022-02-28 10:49:57+00:00,ronnyrimage,"Make a brothers who want to set a little bit of his provision for our relatives who are in a state of earthquake in Pasaman. They still need to help, clothing and food, thank you https://t.co/ezmrcwgu9c",PadangCity,make brother want set little bit provision relative state earthquake pasaman still need help clothing food thank
2022-02-27 15:39:02+00:00,adamapotek,It's not like that all of them don't know different tasks. That is every time you ask for assemblymen and moneylumers/assistance/road repair/etccc,"Selangor, Malaysia",like dont know different task every time ask assemblyman moneylumersassistanceroad repairetccc
2022-02-27 13:30:05+00:00,JJCMPERAK,"This is not in Padang Ipoh, Ipoh but in Kampung Padang Ipoh, Kuala Berang, Terengganu. A Malaysian Civil Defense Force (APM) truck was turned upside down today.

The truck brought food assistance to be delivered to flood victims.

📸Mohd Khairul Fikiri/Bernama https://t.co/rpsov1ypej","Perak, Malaysia",padang ipoh ipoh kampung padang ipoh kuala berang terengganu malaysian civil defense force apm truck turned upside today truck brought food assistance delivered flood victim mohd khairul fikiribernama
2022-02-25 08:16:55+00:00,muda_puchong,"Yesterday, Young Puchong with @mudaxbangi to the Selangor Islamic University College (KUIS) to help students get food in quarantine.

Helps that have been delivered
- 50 packs of food (bread, biscuits etc.)
- 60 boxes of mineral water https://t.co/nbzfcfyixd",,yesterday young puchong selangor islamic university college kui help student get food quarantine help delivered pack food bread biscuit etc box mineral water
2022-02-24 03:16:17+00:00,Mie_Goyeng,"Wkakkakaa family who + to get food help from Dinsos should be photocopian documents included

Unique :: Mobile, E-KTP, and Jogja City DAP DAP",,wkakkakaa family get food help dinsos photocopian document included unique mobile ektp jogja city dap dap
2022-02-11 01:48:54+00:00,ath_thayyibahtv,"Bismillah ..

As a form of concern for the pilgrims, the Jami Mosque of Jami 'Ath-Thayyibah Mosque this morning Friday, February 11, 2022 provides assistance in the form of Enervon-C supplements and your C1000 bottle drinks. https://t.co/xesbbm9rlz","DKI Jakarta, Indonesia",bismillah form concern pilgrim jami mosque jami aththayyibah mosque morning friday february provides assistance form enervonc supplement c bottle drink
